group,names,scores,logfoldchanges,pvals,pvals_adj
8,CREB5,58.321125,4.4373326,0.0,0.0
8,CSTA,82.91746,4.429959,0.0,0.0
8,CD36,80.31549,4.421573,0.0,0.0
8,CFP,78.557655,4.419766,0.0,0.0
8,WDR49,5.849454,4.4173703,4.931895679715694e-09,3.1982815730795833e-08
8,FPR1,78.99345,4.40928,0.0,0.0
8,AP003774.3,13.976624,4.37565,2.165179381045494e-44,3.114744664099964e-43
8,CD300E,68.440636,4.3486533,0.0,0.0
8,STEAP4,24.861423,4.347906,1.9457883174822524e-136,6.044068294313968e-135
8,AATBC,22.254438,4.329101,1.0216510030575044e-109,2.6624087311549988e-108
8,S1PR3,22.24419,4.328132,1.283882961774398e-109,3.3429629906959836e-108
8,RAB3D,51.820705,4.323569,0.0,0.0
8,SERPINA1,84.5607,4.321843,0.0,0.0
8,SIRPB2,37.387554,4.3216877,6.224809419800381e-306,4.247023945646145e-304
8,ASGR1,64.06415,4.309962,0.0,0.0
8,CTSS,91.20453,4.3020377,0.0,0.0
8,CLEC6A,3.2602963,4.299596,0.0011129590541439167,0.0050615399479732245
8,NRGN,45.8349,4.284971,0.0,0.0
8,C19orf38,60.529934,4.232061,0.0,0.0
8,SERPINB2,3.2291856,4.2198205,0.0012414327813773187,0.005619356030174105
8,MEGF9,74.35438,4.2195516,0.0,0.0
8,LGALS2,62.1935,4.196867,0.0,0.0
8,FGL2,85.4623,4.1445484,0.0,0.0
8,CMTM2,8.273785,4.1423807,1.2977276305449145e-16,1.1110489716690214e-15
8,KBTBD11,21.31072,4.1251082,9.029416383336425e-101,2.2397445598698147e-99
8,DLGAP2,3.2019677,4.123576,0.0013649227307363824,0.006146826000126675
8,MPEG1,84.290184,4.114691,0.0,0.0
8,AC096667.1,41.81363,4.1011477,0.0,0.0
8,FBN2,15.672725,4.1004405,2.3239913544826147e-55,3.8328495620594544e-54
8,MPO,5.3159046,4.095519,1.0612870585953948e-07,6.463290466996624e-07
8,SGMS2,35.33052,4.0921655,1.9969109141040263e-273,1.1800865319734826e-271
8,AC245128.3,27.622753,4.0913525,5.931602587290415e-168,2.1644396831804588e-166
8,CYP1B1-AS1,6.563691,4.0670977,5.249180523422591e-11,3.7218725037261306e-10
8,FAM198B-AS1,22.150614,4.0460277,1.029074236822454e-108,2.6615562709181243e-107
8,MTMR11,29.572618,4.0450964,3.3624146242913208e-192,1.3655998527328759e-190
8,VNN2,45.87119,4.031573,0.0,0.0
8,LILRA2,60.861893,4.0314665,0.0,0.0
8,SLC11A1,77.00285,4.029458,0.0,0.0
8,FCAR,14.718904,4.0217986,4.875013248427194e-49,7.462706016302095e-48
8,NCF2,82.800545,4.0131273,0.0,0.0
8,AC005280.2,21.71376,4.009364,1.5209358693884515e-104,3.8217532451373065e-103
8,TMEM170B,48.829063,3.9957175,0.0,0.0
8,DYSF,25.94615,3.9926605,2.0096418396956854e-148,6.593630609286045e-147
8,APOBEC3A,45.369373,3.983003,0.0,0.0
8,RETN,28.32198,3.9819524,1.85341984108996e-176,7.011462304598213e-175
8,TLR8,46.33318,3.9639096,0.0,0.0
8,NFAM1,56.31929,3.9540422,0.0,0.0
8,SIRPB1,46.014297,3.9485757,0.0,0.0
8,RGS2,72.39809,3.9333158,0.0,0.0
8,CD93,75.841354,3.9300766,0.0,0.0
8,LILRB3,74.74678,3.8799908,0.0,0.0
8,IRAK3,74.535904,3.86492,0.0,0.0
8,ABCC6,4.1437664,3.849394,3.416476961827335e-05,0.00017764645602153
8,LILRA5,57.692642,3.8471556,0.0,0.0
8,LINC01506,10.176632,3.8305547,2.5213885934563452e-24,2.5967529909348638e-23
8,ZNF467,41.987274,3.8057864,0.0,0.0
8,KCNE3,57.662556,3.7958117,0.0,0.0
8,F5,20.365444,3.7940786,3.3876113069653456e-92,8.029210327022848e-91
8,FPR2,29.596132,3.7914493,1.6757599682348511e-192,6.832811786046773e-191
8,RASGRP4,32.41734,3.790119,1.5639316756541784e-230,7.672450206260903e-229
8,CLTCL1,3.1797292,3.7877567,0.0014741269130175512,0.006612603846245784
8,NHSL2,41.254612,3.7812061,0.0,0.0
8,HP,9.039197,3.7800267,1.5782629127893606e-19,1.4574057916217737e-18
8,PRAM1,59.022884,3.7780285,0.0,0.0
8,ASGR2,32.408184,3.7430162,2.104704152039365e-230,1.0309047738047648e-228
8,AL034397.3,53.679325,3.7023253,0.0,0.0
8,AL355073.2,2.499548,3.6970468,0.012435185119923338,0.04959151825825427
8,TNFAIP2,72.102356,3.6969466,0.0,0.0
8,MCEMP1,27.979017,3.69114,2.9253872529055506e-172,1.0854134913031435e-170
8,PLBD1,68.14535,3.6829498,0.0,0.0
8,ANGPT1,3.350945,3.679549,0.0008053630266713045,0.00371956889798715
8,TNNT1,6.780338,3.6751688,1.1989527295922612e-11,8.737569444354638e-11
8,LILRA1,41.641212,3.6727455,0.0,0.0
8,GPBAR1,34.60603,3.6571898,2.0502710061806305e-262,1.1648479041916314e-260
8,DMXL2,68.79647,3.6514378,0.0,0.0
8,MMP17,7.448091,3.6483164,9.470052073967248e-14,7.443817381742261e-13
8,LINC00968,3.5781085,3.6408384,0.000346089738607572,0.0016594933508906479
8,PROK2,8.858892,3.640559,8.081325569438308e-19,7.350486444221007e-18
8,LINC02432,15.213725,3.6366706,2.867515301095148e-52,4.5660121283332164e-51
8,DGAT2,11.316426,3.633914,1.0881825157643961e-29,1.2419666549014103e-28
8,GPR27,8.94909,3.6260881,3.58423620156608e-19,3.2832835886722833e-18
8,CD300LB,26.555058,3.620147,2.2450651264367036e-155,7.667207498649635e-154
8,CYBB,78.44169,3.6179366,0.0,0.0
8,CD14,72.814026,3.608646,0.0,0.0
8,MGST1,46.283558,3.578232,0.0,0.0
8,DGKG,11.971766,3.561821,4.995341095979508e-33,6.087973472138749e-32
8,ANO5,3.141828,3.5605466,0.001678965862340579,0.007489074600571552
8,TLR2,68.491295,3.5565233,0.0,0.0
8,SIRPD,4.4654517,3.5517642,7.990006729540436e-06,4.346130552444672e-05
8,PLPPR2,22.941097,3.5497658,1.8080921337350643e-116,4.945371997995543e-115
8,SLITRK4,11.22527,3.5420039,3.064488560594413e-29,3.4605096069525584e-28
8,OSCAR,55.42427,3.5357037,0.0,0.0
8,TDRD9,5.2573256,3.534903,1.4616520524659412e-07,8.831921795809353e-07
8,CLMN,33.041153,3.5325384,2.0845077117444915e-239,1.0561619647030655e-237
8,AIF1,69.01998,3.5295558,0.0,0.0
8,TMEM38A,4.970869,3.517802,6.665349593241104e-07,3.890575257380601e-06
8,CPPED1,66.57148,3.5115929,0.0,0.0
8,SMARCD3,30.916842,3.508715,7.093592916149388e-210,3.1142283559578004e-208
8,CKAP4,36.93116,3.4955459,1.4614700233001247e-298,9.693058800458574e-297
8,PYGL,52.044373,3.4870288,0.0,0.0
8,SLC7A7,69.70205,3.4778013,0.0,0.0
8,CES1,23.299767,3.4750395,4.457434448103398e-120,1.256988380360691e-118
8,LST1,79.24479,3.4738257,0.0,0.0
8,CCR2,50.503933,3.472172,0.0,0.0
8,HK3,35.383324,3.4487245,3.082397106174387e-274,1.8250507157189997e-272
8,LILRB2,69.118454,3.4399574,0.0,0.0
8,AL390036.1,10.985265,3.432149,4.499151578885659e-28,4.9876355038959496e-27
8,TKT,85.74673,3.4199834,0.0,0.0
8,CPVL,72.29298,3.4128487,0.0,0.0
8,CFD,72.73664,3.4120367,0.0,0.0
8,CST3,61.45864,3.4095173,0.0,0.0
8,CLEC7A,74.69507,3.4009314,0.0,0.0
8,P2RX1,22.505148,3.382163,3.695800376818674e-112,9.796406710663358e-111
8,AC079630.1,12.546403,3.3676004,4.1597978712796844e-36,5.308293674964543e-35
8,GCA,73.35288,3.3640816,0.0,0.0
8,TMEM150B,12.275243,3.3493347,1.2302284314447827e-34,1.5387563792255727e-33
8,PTX3,3.4805152,3.3395212,0.0005004504481579482,0.0023646876626231012
8,TNFRSF10C,2.901985,3.3389955,0.003708062939438223,0.015904121741495584
8,SLC22A16,3.3149414,3.336834,0.000916623460642419,0.004208896344982209
8,LGALS12,5.2756085,3.310842,1.3231632557558683e-07,8.012344581827316e-07
8,HRH2,51.700005,3.308293,0.0,0.0
8,PRRG4,19.75404,3.2911458,7.404924934527591e-87,1.6608419082107713e-85
8,CEACAM4,22.5663,3.2907853,9.290531319468473e-113,2.47964120458387e-111
8,PID1,30.98945,3.287783,7.477760673862222e-211,3.3016449878151386e-209
8,SULT1A1,48.88552,3.2685816,0.0,0.0
8,LILRA6,32.01305,3.2665875,7.178012589243716e-225,3.4289155347102866e-223
8,FAM151B,4.7487946,3.2624698,2.04632769064559e-06,1.1564426757137183e-05
8,CD302,68.50694,3.2618313,0.0,0.0
8,CDC42EP2,13.387207,3.2609723,7.183192444273566e-41,9.814806758406857e-40
8,CLEC12B,7.240133,3.2607784,4.4824562078322275e-13,3.4479660033715942e-12
8,NLRC4,32.32276,3.2562234,3.350229026575842e-229,1.6357903400375915e-227
8,LINC00877,16.794825,3.250858,2.6628861524955824e-63,4.801739925039729e-62
8,P2RY13,59.167324,3.2503536,0.0,0.0
8,ADAMTS5,3.9005935,3.2430894,9.595719234426922e-05,0.000481374605386192
8,S100P,4.3411655,3.2419407,1.417290072979026e-05,7.561571601167401e-05
8,VNN1,16.736853,3.2415879,7.062432303361872e-63,1.2653831605797414e-61
8,CPAMD8,6.461247,3.2389834,1.0384361519349709e-10,7.284372707184327e-10
8,CD1D,51.476765,3.2373347,0.0,0.0
8,AL355922.1,2.7082384,3.2329648,0.006764141357633728,0.02801652599040279
8,SLC22A4,5.1436467,3.228766,2.6945623744651753e-07,1.605878120084751e-06
8,IL17RA,71.53361,3.2284374,0.0,0.0
8,CCDC149,16.468214,3.2257142,6.207533529083338e-61,1.0900922658146519e-59
8,NHS,7.6365147,3.2227383,2.2318073327026223e-14,1.7939783935459024e-13
