ligand,ligand_complex,ligand_means,ligand_props,receptor,receptor_complex,receptor_means,receptor_props,source,target,lr_means,cellphone_pvals
B2M,B2M,232.39397,1.0,KLRC1,KLRC1,6.1739135,0.9565217391304348,cDC1_Other,NK-CD16-_SEN_DYS,119.28394,0.0
B2M,B2M,232.39397,1.0,KLRC1,KLRC1,5.714563,0.7145748987854251,cDC1_Other,NK-CD16-_Other,119.05427,0.0
B2M,B2M,232.39397,1.0,KLRC1,KLRC1,2.2272725,0.5909090909090909,cDC1_Other,NK-CD16+_SEN_DYS,117.31062,0.0
B2M,B2M,232.39397,1.0,KLRC2,KLRC2,1.8906894,0.5182186234817814,cDC1_Other,NK-CD16-_Other,117.14233,0.0
B2M,B2M,232.39397,1.0,KLRC2,KLRC2,1.347826,0.43478260869565216,cDC1_Other,NK-CD16-_SEN_DYS,116.870895,0.0
B2M,B2M,232.39397,1.0,KLRC1,KLRC1,1.2911559,0.19319727891156463,cDC1_Other,γδ T_Other,116.84256,0.0
B2M,B2M,232.39397,1.0,KLRC2,KLRC2,1.1818181,0.36363636363636365,cDC1_Other,NK-CD16+_SEN_DYS,116.787895,0.0
B2M,B2M,232.39397,1.0,CD1A,CD1A,1.0450449,0.1981981981981982,cDC1_Other,cDC2_Other,116.719505,0.0
B2M,B2M,232.39397,1.0,KLRD1,KLRD1,0.9006798,0.2639455782312925,cDC1_Other,γδ T_Other,116.64732,0.0
B2M,B2M,232.39397,1.0,CD1B,CD1B,0.7567567,0.23423423423423423,cDC1_Other,cDC2_Other,116.57536,0.0
B2M,B2M,232.39397,1.0,KLRD1,KLRD1,0.6880733,0.1651376146788991,cDC1_Other,γδ T_SEN_DYS,116.54102,0.0
B2M,B2M,232.39397,1.0,KLRC1,KLRC1,0.5638767,0.1762114537444934,cDC1_Other,NK-CD16+_Other,116.47892,0.0
B2M,B2M,232.39397,1.0,KIR2DL3,KIR2DL3,0.55870473,0.27125506072874495,cDC1_Other,NK-CD16-_Other,116.47633,0.0
B2M,B2M,232.39397,1.0,KIR2DL1,KIR2DL1,0.5217391,0.43478260869565216,cDC1_Other,NK-CD16-_SEN_DYS,116.457855,0.0
B2M,B2M,232.39397,1.0,KLRD1,KLRD1,0.48611125,0.16666666666666666,cDC1_Other,CD4 T_SEN_DYS,116.44004,0.0
B2M,B2M,232.39397,1.0,KLRC2,KLRC2,0.43673465,0.17551020408163265,cDC1_Other,γδ T_Other,116.41535,0.0
B2M,B2M,232.39397,1.0,KIR2DL3,KIR2DL3,0.43478256,0.2608695652173913,cDC1_Other,NK-CD16-_SEN_DYS,116.414375,0.0
B2M,B2M,232.39397,1.0,KIR2DL1,KIR2DL1,0.42510143,0.2732793522267207,cDC1_Other,NK-CD16-_Other,116.40953,0.0
B2M,B2M,232.39397,1.0,KLRC2,KLRC2,0.37885472,0.19823788546255505,cDC1_Other,NK-CD16+_Other,116.38641,0.0
B2M,B2M,232.39397,1.0,HFE,HFE_TFRC,0.34980634,0.2713178294573643,cDC1_Other,TRM_Other,116.37189,0.0
B2M,B2M,232.39397,1.0,KLRC1,KLRC1,0.3181818,0.11363636363636363,cDC1_Other,CD8 T_Other,116.35607,0.0
B2M,B2M,232.39397,1.0,CD1C,CD1C,0.31746033,0.15873015873015872,cDC1_Other,B_Other,116.35571,0.0
B2M,B2M,232.39397,1.0,CD1C,CD1C,0.2580645,0.16129032258064516,cDC1_Other,Mono-C_SEN_DYS,116.32602,0.0
B2M,B2M,232.39397,1.0,KIR2DL3,KIR2DL3,0.25110137,0.19383259911894274,cDC1_Other,NK-CD16+_Other,116.32253,0.0
B2M,B2M,232.39397,1.0,KIR2DL1,KIR2DL1,0.18181819,0.18181818181818182,cDC1_Other,NK-CD16+_SEN_DYS,116.287895,0.0
B2M,B2M,232.39397,1.0,HFE,HFE_TFRC,0.17117117,0.14414414414414414,cDC1_Other,cDC2_Other,116.28257,0.0
HLA-DRB1,HLA-DRB1,220.06062,1.0,CD4,CD4,4.863351,0.9021317829457365,cDC1_Other,TRM_Other,112.46199,0.0
HLA-DRB1,HLA-DRB1,220.06062,1.0,CD4,CD4,4.500001,0.9782608695652174,cDC1_Other,pDC_Other,112.28031,0.0
HLA-DRB1,HLA-DRB1,220.06062,1.0,CD4,CD4,2.567569,0.8018018018018018,cDC1_Other,cDC2_Other,111.314095,0.0
HLA-DRB1,HLA-DRB1,220.06062,1.0,CD4,CD4,1.9677417,0.6774193548387096,cDC1_Other,Mono-C_SEN_DYS,111.01418,0.0
HLA-DRB1,HLA-DRB1,220.06062,1.0,CD4,CD4,1.5476196,0.7619047619047619,cDC1_Other,Mono-NC_Other,110.80412,0.0
HLA-DRB1,HLA-DRB1,220.06062,1.0,CD4,CD4,1.4487175,0.6602564102564102,cDC1_Other,Mono-C_Other,110.75467,0.0
HLA-DRB1,HLA-DRB1,220.06062,1.0,CD4,CD4,1.2121211,0.5151515151515151,cDC1_Other,cDC1_Other,110.636375,0.0
HLA-DRB1,HLA-DRB1,220.06062,1.0,CD4,CD4,0.7714286,0.5142857142857142,cDC1_Other,Treg_Other,110.41602,0.0
HLA-DRB1,HLA-DRB1,220.06062,1.0,LAG3,LAG3,0.7614677,0.5779816513761468,cDC1_Other,γδ T_SEN_DYS,110.41105,0.0
HLA-DRB1,HLA-DRB1,220.06062,1.0,LAG3,LAG3,0.4444446,0.3472222222222222,cDC1_Other,CD4 T_SEN_DYS,110.25253,0.0
HLA-DRB1,HLA-DRB1,220.06062,1.0,CD4,CD4,0.4311781,0.31840796019900497,cDC1_Other,CD4 T_Other,110.2459,0.0
HLA-DRB1,HLA-DRB1,220.06062,1.0,LAG3,LAG3,0.38503382,0.2639455782312925,cDC1_Other,γδ T_Other,110.22283,0.0
HLA-DRB1,HLA-DRB1,220.06062,1.0,CD4,CD4,0.2847223,0.2013888888888889,cDC1_Other,CD4 T_SEN_DYS,110.172676,0.0
HLA-DPA1,HLA-DPA1,215.18182,1.0,CD4,CD4,4.863351,0.9021317829457365,cDC1_Other,TRM_Other,110.02259,0.0
HLA-DPA1,HLA-DPA1,215.18182,1.0,CD4,CD4,4.500001,0.9782608695652174,cDC1_Other,pDC_Other,109.84091,0.0
HLA-DPA1,HLA-DPA1,215.18182,1.0,CD4,CD4,2.567569,0.8018018018018018,cDC1_Other,cDC2_Other,108.874695,0.0
HLA-DPA1,HLA-DPA1,215.18182,1.0,CD4,CD4,1.9677417,0.6774193548387096,cDC1_Other,Mono-C_SEN_DYS,108.57478,0.0
HLA-DPA1,HLA-DPA1,215.18182,1.0,CD4,CD4,1.5476196,0.7619047619047619,cDC1_Other,Mono-NC_Other,108.36472,0.0
HLA-DPA1,HLA-DPA1,215.18182,1.0,CD4,CD4,1.4487175,0.6602564102564102,cDC1_Other,Mono-C_Other,108.31527,0.0
HLA-DPA1,HLA-DPA1,215.18182,1.0,CD4,CD4,1.2121211,0.5151515151515151,cDC1_Other,cDC1_Other,108.196976,0.0
HLA-DPA1,HLA-DPA1,215.18182,1.0,CD4,CD4,0.7714286,0.5142857142857142,cDC1_Other,Treg_Other,107.97662,0.0
HLA-DPA1,HLA-DPA1,215.18182,1.0,LAG3,LAG3,0.7614677,0.5779816513761468,cDC1_Other,γδ T_SEN_DYS,107.97165,0.0
HLA-DPA1,HLA-DPA1,215.18182,1.0,LAG3,LAG3,0.4444446,0.3472222222222222,cDC1_Other,CD4 T_SEN_DYS,107.81313,0.0
HLA-DPA1,HLA-DPA1,215.18182,1.0,CD4,CD4,0.4311781,0.31840796019900497,cDC1_Other,CD4 T_Other,107.8065,0.0
HLA-DPA1,HLA-DPA1,215.18182,1.0,LAG3,LAG3,0.38503382,0.2639455782312925,cDC1_Other,γδ T_Other,107.78343,0.0
TNFSF9,TNFSF9,0.3043478,0.13043478260869565,HLA-DPA1,HLA-DPA1,215.18182,1.0,pDC_Other,cDC1_Other,107.74309,0.0
HLA-DPA1,HLA-DPA1,215.18182,1.0,CD4,CD4,0.2847223,0.2013888888888889,cDC1_Other,CD4 T_SEN_DYS,107.73328,0.0
HLA-DPB1,HLA-DPB1,207.42427,1.0,CD4,CD4,4.863351,0.9021317829457365,cDC1_Other,TRM_Other,106.143814,0.0
HLA-DPB1,HLA-DPB1,207.42427,1.0,CD4,CD4,4.500001,0.9782608695652174,cDC1_Other,pDC_Other,105.962135,0.0
TNFSF13B,TNFSF13B,3.1818175,0.8863636363636364,HLA-DPB1,HLA-DPB1,207.42427,1.0,CD8 T_Other,cDC1_Other,105.30305,0.0
TNFSF13B,TNFSF13B,3.1612902,0.8064516129032258,HLA-DPB1,HLA-DPB1,207.42427,1.0,Mono-C_SEN_DYS,cDC1_Other,105.29278,0.0
TNFSF13B,TNFSF13B,2.714286,0.9047619047619048,HLA-DPB1,HLA-DPB1,207.42427,1.0,Mono-NC_Other,cDC1_Other,105.069275,0.0
TNFSF13B,TNFSF13B,2.5833333,0.8525641025641025,HLA-DPB1,HLA-DPB1,207.42427,1.0,Mono-C_Other,cDC1_Other,105.0038,0.0
HLA-DPB1,HLA-DPB1,207.42427,1.0,CD4,CD4,2.567569,0.8018018018018018,cDC1_Other,cDC2_Other,104.99592,0.0
HLA-DPB1,HLA-DPB1,207.42427,1.0,CD4,CD4,1.9677417,0.6774193548387096,cDC1_Other,Mono-C_SEN_DYS,104.69601,0.0
TNFSF13B,TNFSF13B,1.9189181,0.7207207207207207,HLA-DPB1,HLA-DPB1,207.42427,1.0,cDC2_Other,cDC1_Other,104.67159,0.0
TNFSF13B,TNFSF13B,1.7868111,0.6715116279069767,HLA-DPB1,HLA-DPB1,207.42427,1.0,TRM_Other,cDC1_Other,104.60554,0.0
HLA-DPB1,HLA-DPB1,207.42427,1.0,CD4,CD4,1.5476196,0.7619047619047619,cDC1_Other,Mono-NC_Other,104.48595,0.0
HLA-DPB1,HLA-DPB1,207.42427,1.0,CD4,CD4,1.4487175,0.6602564102564102,cDC1_Other,Mono-C_Other,104.43649,0.0
TNFSF13B,TNFSF13B,1.3030303,0.6666666666666666,HLA-DPB1,HLA-DPB1,207.42427,1.0,cDC1_Other,cDC1_Other,104.36365,0.0
HLA-DPB1,HLA-DPB1,207.42427,1.0,CD4,CD4,1.2121211,0.5151515151515151,cDC1_Other,cDC1_Other,104.3182,0.0
TNFSF13B,TNFSF13B,1.1086955,0.6086956521739131,HLA-DPB1,HLA-DPB1,207.42427,1.0,pDC_Other,cDC1_Other,104.26648,0.0
TNFSF13B,TNFSF13B,0.8275303,0.42454394693200664,HLA-DPB1,HLA-DPB1,207.42427,1.0,CD4 T_Other,cDC1_Other,104.1259,0.0
HLA-DPB1,HLA-DPB1,207.42427,1.0,CD4,CD4,0.7714286,0.5142857142857142,cDC1_Other,Treg_Other,104.09785,0.0
HLA-DPB1,HLA-DPB1,207.42427,1.0,LAG3,LAG3,0.7614677,0.5779816513761468,cDC1_Other,γδ T_SEN_DYS,104.09287,0.0
NRG1,NRG1,0.6451612,0.3548387096774194,HLA-DPB1,HLA-DPB1,207.42427,1.0,Mono-C_SEN_DYS,cDC1_Other,104.03471,0.0
TNFSF13B,TNFSF13B,0.4722224,0.2916666666666667,HLA-DPB1,HLA-DPB1,207.42427,1.0,CD4 T_SEN_DYS,cDC1_Other,103.94825,0.0
HLA-DPB1,HLA-DPB1,207.42427,1.0,LAG3,LAG3,0.4444446,0.3472222222222222,cDC1_Other,CD4 T_SEN_DYS,103.93436,0.0
HLA-DPB1,HLA-DPB1,207.42427,1.0,CD4,CD4,0.4311781,0.31840796019900497,cDC1_Other,CD4 T_Other,103.92773,0.0
HLA-DPB1,HLA-DPB1,207.42427,1.0,LAG3,LAG3,0.38503382,0.2639455782312925,cDC1_Other,γδ T_Other,103.904655,0.0
NRG1,NRG1,0.3076924,0.17307692307692307,HLA-DPB1,HLA-DPB1,207.42427,1.0,Mono-C_Other,cDC1_Other,103.86598,0.0
HLA-DPB1,HLA-DPB1,207.42427,1.0,CD4,CD4,0.2847223,0.2013888888888889,cDC1_Other,CD4 T_SEN_DYS,103.8545,0.0
TNFSF13B,TNFSF13B,0.13043478,0.13043478260869565,HLA-DPB1,HLA-DPB1,207.42427,1.0,NK-CD16-_SEN_DYS,cDC1_Other,103.77735,0.0
HLA-DRA,HLA-DRA,200.80177,1.0,CD4,CD4,4.863351,0.9021317829457365,cDC2_Other,TRM_Other,102.832565,0.0
HLA-DRA,HLA-DRA,200.80177,1.0,CD4,CD4,4.500001,0.9782608695652174,cDC2_Other,pDC_Other,102.65089,0.0
HLA-DRA,HLA-DRA,200.80177,1.0,CD4,CD4,2.567569,0.8018018018018018,cDC2_Other,cDC2_Other,101.68467,0.0
HLA-DRA,HLA-DRA,200.80177,1.0,CD4,CD4,1.9677417,0.6774193548387096,cDC2_Other,Mono-C_SEN_DYS,101.38476,0.0
HLA-DRA,HLA-DRA,200.80177,1.0,CD4,CD4,1.5476196,0.7619047619047619,cDC2_Other,Mono-NC_Other,101.1747,0.0
HLA-DRA,HLA-DRA,200.80177,1.0,CD4,CD4,1.4487175,0.6602564102564102,cDC2_Other,Mono-C_Other,101.125244,0.0
HLA-DRA,HLA-DRA,200.80177,1.0,CD4,CD4,1.2121211,0.5151515151515151,cDC2_Other,cDC1_Other,101.00695,0.0
HLA-DRA,HLA-DRA,200.80177,1.0,CD4,CD4,0.7714286,0.5142857142857142,cDC2_Other,Treg_Other,100.7866,0.0
HLA-DRA,HLA-DRA,200.80177,1.0,LAG3,LAG3,0.7614677,0.5779816513761468,cDC2_Other,γδ T_SEN_DYS,100.781624,0.0
HLA-DRA,HLA-DRA,200.80177,1.0,LAG3,LAG3,0.4444446,0.3472222222222222,cDC2_Other,CD4 T_SEN_DYS,100.62311,0.0
HLA-DRA,HLA-DRA,200.80177,1.0,CD4,CD4,0.4311781,0.31840796019900497,cDC2_Other,CD4 T_Other,100.61648,0.0
HLA-DRA,HLA-DRA,200.80177,1.0,LAG3,LAG3,0.38503382,0.2639455782312925,cDC2_Other,γδ T_Other,100.59341,0.0
