ligand,ligand_complex,ligand_means,ligand_props,receptor,receptor_complex,receptor_means,receptor_props,source,target,lr_means,cellphone_pvals
CD14,CD14,2.3291175,0.9324324324324325,TLR6,TLR6,0.1945946,0.32536382536382535,TRM,TRM,1.2618561,0.0
PSAP,PSAP,1.4751034,0.9605263157894737,LRP1,LRP1,1.0485781,0.8392675483214649,pDC,Mono-C,1.2618408,0.0
SELPLG,SELPLG,0.6452823,0.8490566037735849,ITGB2,ITGB2,1.87833,0.9490644490644491,cDC1,TRM,1.2618061,0.0
PKM,PKM,1.261385,0.8748728382502543,CD44,CD44,1.2618761,0.8221153846153846,Mono-C,Treg,1.2616305,0.0
CLEC2B,CLEC2B,0.9499973,0.6641074856046065,KLRF1,KLRF1,1.5732353,0.7946257197696737,NK-CD16+,NK-CD16+,1.2616162,0.0
LGALS1,LGALS1,1.859848,0.8247694334650857,CD69,CD69,0.662797,0.43775933609958506,NK-CD16-,CD4 T,1.2613225,0.0
C1QA,C1QA,1.8753115,0.7213930348258707,CD93,CD93,0.64606434,0.5675675675675675,cDC2,TRM,1.260688,0.0
CD14,CD14,1.1466608,0.6318407960199005,ITGB2,ITGB2,1.3746808,0.8490566037735849,cDC2,cDC1,1.2606708,0.0
GNAS,GNAS,1.9430547,0.9688149688149689,ADCY7,ADCY7,0.5782724,0.7272727272727273,TRM,Mono-NC,1.2606635,0.0
GRN,GRN,2.1824925,0.9854469854469855,SORT1,SORT1,0.3388056,0.5062370062370062,TRM,TRM,1.2606491,0.0
TIMP1,TIMP1,1.1029421,0.8199389623601221,CD63,CD63,1.4180855,0.9125127161749745,Mono-C,Mono-C,1.2605138,0.0
C1QA,C1QA,1.8753115,0.7213930348258707,CD33,CD33,0.64534694,0.6520854526958291,cDC2,Mono-C,1.2603292,0.0
HLA-DMB,HLA-DMB,1.3892801,0.9245283018867925,CD4,CD4,1.1303284,0.8289473684210527,cDC1,pDC,1.2598042,0.0
SERPINF1,SERPINF1,2.013261,0.9868421052631579,PLXDC2,PLXDC2,0.5056239,0.6149732620320856,pDC,Mono-NC,1.2594424,0.0
LTB,LTB,2.0967064,0.9210526315789473,TNFRSF1A,TNFRSF1A,0.4220706,0.3550863723608445,pDC,NK-CD16+,1.2593884,0.0
BST2,BST2,0.74388564,0.5358620689655172,LILRA4,LILRA4,1.7745308,0.9473684210526315,γδ T,pDC,1.2592082,0.0
HMGB1,HMGB1,1.9052569,0.9407114624505929,HAVCR2,HAVCR2,0.61308694,0.7437810945273632,NK-CD16-,cDC2,1.259172,0.0
C1QB,C1QB,1.8726306,0.6990049751243781,CD33,CD33,0.64534694,0.6520854526958291,cDC2,Mono-C,1.2589887,0.0
GNAI2,GNAI2,1.685731,0.9622641509433962,C5AR1,C5AR1,0.8317607,0.7453222453222453,cDC1,TRM,1.2587459,0.0
ANXA2,ANXA2,1.8893826,0.9106029106029107,TLR2,TLR2,0.62721866,0.6777546777546778,TRM,TRM,1.2583007,0.0
CLEC2D,CLEC2D,0.7346877,0.5563636363636364,KLRB1,KLRB1,1.781897,0.7907869481765835,B,NK-CD16+,1.2582923,0.0
HMGB1,HMGB1,1.9409935,0.9289655172413793,HAVCR2,HAVCR2,0.57539225,0.7735849056603774,γδ T,cDC1,1.2581929,0.0
TIMP1,TIMP1,0.82286716,0.5959595959595959,CD63,CD63,1.6932842,0.8771593090211133,CD8 T,NK-CD16+,1.2580757,0.0
YBX1,YBX1,2.3935533,0.9893048128342246,NOTCH1,NOTCH1,0.122379884,0.1,Mono-NC,γδ T,1.2579665,0.0
HLA-DQB1,HLA-DQB1,2.1345568,0.96,CD4,CD4,0.38070717,0.5849056603773585,B,cDC1,1.257632,0.0
CD52,CD52,2.0737672,0.9182692307692307,SIGLEC10,SIGLEC10,0.44044533,0.660377358490566,Treg,cDC1,1.2571063,0.0
ADAM10,ADAM10,0.69250625,0.5505050505050505,CD44,CD44,1.8208314,0.9643947100712106,CD8 T,Mono-C,1.2566688,0.0
HLA-DMA,HLA-DMA,1.382964,0.8947368421052632,CD4,CD4,1.1303284,0.8289473684210527,pDC,pDC,1.2566462,0.0
CD14,CD14,2.3291175,0.9324324324324325,TLR1,TLR1,0.1841106,0.39622641509433965,TRM,cDC1,1.2566141,0.0
FN1,FN1,0.94689584,0.44386694386694386,CD44,CD44,1.5656761,0.867983367983368,TRM,TRM,1.2562859,0.0
GNAS,GNAS,2.099327,0.9811320754716981,ADCY7,ADCY7,0.4129537,0.6268656716417911,cDC1,cDC2,1.2561404,0.0
HMGB1,HMGB1,1.9409935,0.9289655172413793,TLR4,TLR4,0.57031286,0.6951871657754011,γδ T,Mono-NC,1.2556531,0.0
GNAS,GNAS,2.099327,0.9811320754716981,ADRB2,ADRB2,0.41189378,0.3435700575815739,cDC1,NK-CD16+,1.2556105,0.0
S100A9,S100A9,2.3917878,0.983957219251337,AGER,AGER,0.119192824,0.15789473684210525,Mono-NC,pDC,1.2554903,0.0
YBX1,YBX1,2.3935533,0.9893048128342246,NOTCH1,NOTCH1,0.11727017,0.24528301886792453,Mono-NC,cDC1,1.2554117,0.0
GNAS,GNAS,1.6501889,0.9893048128342246,PTGDR,PTGDR,0.8601028,0.581573896353167,Mono-NC,NK-CD16+,1.2551458,0.0
TGFB1,TGFB1,1.2905886,0.8146684233640755,ITGB1,ITGB1,1.2195777,0.8181818181818182,NK-CD16-,CD8 T,1.2550831,0.0
CD99,CD99,0.92718554,0.6482213438735178,CD81,CD81,1.5824409,0.8551724137931035,NK-CD16-,γδ T,1.2548132,0.0
GNAS,GNAS,2.0959632,0.9825870646766169,ADCY7,ADCY7,0.4129537,0.6268656716417911,cDC2,cDC2,1.2544584,0.0
LTB,LTB,2.0967064,0.9210526315789473,TNFRSF1A,TNFRSF1A,0.41189826,0.5131578947368421,pDC,pDC,1.2543023,0.0
GNAS,GNAS,1.9430547,0.9688149688149689,PTGDR,PTGDR,0.5654946,0.3972413793103448,TRM,γδ T,1.2542746,0.0
CD14,CD14,2.3291175,0.9324324324324325,TLR6,TLR6,0.17908043,0.41509433962264153,TRM,cDC1,1.254099,0.0
CD14,CD14,2.3291175,0.9324324324324325,RIPK1,RIPK1,0.1788841,0.16122840690978887,TRM,NK-CD16+,1.2540008,0.0
GNAS,GNAS,2.0959632,0.9825870646766169,ADRB2,ADRB2,0.41189378,0.3435700575815739,cDC2,NK-CD16+,1.2539285,0.0
TIMP1,TIMP1,1.5485132,0.93048128342246,CD63,CD63,0.95926887,0.6971153846153846,Mono-NC,Treg,1.253891,0.0
COL1A1,COL1A1,0.94189966,0.6710526315789473,CD44,CD44,1.5656761,0.867983367983368,pDC,TRM,1.2537879,0.0
TIMP1,TIMP1,0.23674941,0.2894736842105263,CD63,CD63,2.2707973,0.945542380324989,pDC,NK-CD16-,1.2537733,0.0
HLA-E,HLA-E,2.3318603,1.0,KLRC3,KLRC3_KLRD1,0.17568539,0.16512955643390426,Mono-NC,NK-CD16-,1.2537729,0.0
C1QA,C1QA,1.9655932,0.7141372141372141,CD93,CD93,0.5418058,0.6203208556149733,TRM,Mono-NC,1.2536995,0.0
S100A9,S100A9,0.7750406,0.46766169154228854,CD68,CD68,1.7322192,0.9946524064171123,cDC2,Mono-NC,1.2536299,0.0
GRN,GRN,1.9279668,0.9527363184079602,TNFRSF1A,TNFRSF1A,0.5791829,0.7540106951871658,cDC2,Mono-NC,1.2535748,0.0
CD14,CD14,2.3291175,0.9324324324324325,TLR6,TLR6,0.17794803,0.18545454545454546,TRM,B,1.2535328,0.0
TGFB1,TGFB1,1.08254,0.9411764705882353,CXCR4,CXCR4,1.4241034,0.7828282828282829,Mono-NC,CD8 T,1.2533216,0.0
CLEC2D,CLEC2D,0.7241566,0.5163147792706334,KLRB1,KLRB1,1.781897,0.7907869481765835,NK-CD16+,NK-CD16+,1.2530267,0.0
GNAI2,GNAI2,2.149196,1.0,ADCY7,ADCY7,0.35670033,0.29366602687140114,Mono-NC,NK-CD16+,1.2529482,0.0
CD58,CD58,0.072709695,0.10526315789473684,CD2,CD2,2.433082,0.9855769230769231,pDC,Treg,1.252896,0.0
S100A9,S100A9,1.8998519,0.7952182952182952,ITGB2,ITGB2,0.60543674,0.4365393061045235,TRM,NK-CD16-,1.2526443,0.0
SELPLG,SELPLG,0.6494322,0.7807486631016043,ITGB2,ITGB2,1.8557588,0.9527363184079602,Mono-NC,cDC2,1.2525954,0.0
HLA-DMB,HLA-DMB,1.5421858,0.917910447761194,CD4,CD4,0.96224767,0.8656716417910447,cDC2,cDC2,1.2522167,0.0
GNAI2,GNAI2,2.149196,1.0,F2R,F2R,0.35504088,0.28982725527831094,Mono-NC,NK-CD16+,1.2521183,0.0
SELPLG,SELPLG,0.4648381,0.513733468972533,ITGB2,ITGB2,2.0387452,1.0,Mono-C,Mono-NC,1.2517916,0.0
GNAS,GNAS,2.089971,0.9696969696969697,ADCY7,ADCY7,0.4129537,0.6268656716417911,CD8 T,cDC2,1.2514623,0.0
GNAI2,GNAI2,1.971722,0.9725330620549338,ADCY7,ADCY7,0.531125,0.5686673448626653,Mono-C,Mono-C,1.2514235,0.0
S100A4,S100A4,2.0714483,0.8372413793103448,CCR5,CCR5,0.430569,0.3137931034482759,γδ T,γδ T,1.2510086,0.0
YBX1,YBX1,2.3265023,0.9676616915422885,NOTCH1,NOTCH1,0.17549147,0.2727272727272727,cDC2,Mono-NC,1.250997,0.0
GNAS,GNAS,2.089971,0.9696969696969697,ADRB2,ADRB2,0.41189378,0.3435700575815739,CD8 T,NK-CD16+,1.2509325,0.0
SELPLG,SELPLG,0.6452823,0.8490566037735849,ITGB2,ITGB2,1.8557588,0.9527363184079602,cDC1,cDC2,1.2505206,0.0
SPP1,SPP1,0.9352773,0.43532338308457713,CD44,CD44,1.5656761,0.867983367983368,cDC2,TRM,1.2504767,0.0
LGALS9,LGALS9,0.9351002,0.8201663201663202,CD44,CD44,1.5656761,0.867983367983368,TRM,TRM,1.2503881,0.0
HLA-E,HLA-E,2.3318603,1.0,CD8B,CD8B,0.16891423,0.10748560460652591,Mono-NC,NK-CD16+,1.2503873,0.009
NRG1,NRG1,0.1938956,0.2299084435401831,HLA-DPB1,HLA-DPB1,2.306507,0.9480249480249481,Mono-C,TRM,1.2502013,0.0
CALM1,CALM1,2.3582544,0.9747474747474747,FAS,FAS,0.14180364,0.12171507607192254,CD8 T,CD4 T,1.2500291,0.0
HMGB1,HMGB1,1.6873018,0.9433962264150944,TLR4,TLR4,0.81259894,0.7507629704984741,cDC1,Mono-C,1.2499504,0.0
C3,C3,0.46878755,0.41476091476091476,CD81,CD81,2.0309906,0.9625779625779626,TRM,TRM,1.2498891,0.0
HLA-DPB1,HLA-DPB1,2.306507,0.9480249480249481,LAG3,LAG3,0.19311853,0.125,TRM,Treg,1.2498128,0.0
LGALS1,LGALS1,1.9785254,0.9440488301119023,ITGB1,ITGB1,0.520648,0.38,Mono-C,B,1.2495867,0.048
S100A9,S100A9,1.8998519,0.7952182952182952,ITGB2,ITGB2,0.5991812,0.6578947368421053,TRM,pDC,1.2495165,0.0
CD14,CD14,2.3291175,0.9324324324324325,TLR6,TLR6,0.16984676,0.3407960199004975,TRM,cDC2,1.2494822,0.0
GNAI2,GNAI2,1.8522977,0.9552238805970149,S1PR4,S1PR4,0.6461311,0.7379679144385026,cDC2,Mono-NC,1.2492144,0.0
CD52,CD52,2.3493376,0.941908713692946,SIGLEC10,SIGLEC10,0.14880417,0.15818181818181817,CD4 T,B,1.2490709,0.0
HLA-DQA1,HLA-DQA1,1.6646199,0.8492723492723493,CD4,CD4,0.8332289,0.6201923076923077,TRM,Treg,1.2489244,0.0
CD22,CD22,0.060360026,0.11940298507462686,PTPRC,PTPRC,2.4374132,0.9908443540183113,cDC2,Mono-C,1.2488866,0.0
CALM1,CALM1,2.0372434,0.9186206896551724,PTPRA,PTPRA,0.4603136,0.40384615384615385,γδ T,Treg,1.2487785,0.0
CD59,CD59,0.73651886,0.8301886792452831,CD2,CD2,1.7603159,0.8782849239280774,cDC1,CD4 T,1.2484174,0.0
GNAI2,GNAI2,2.149196,1.0,S1PR4,S1PR4,0.34719718,0.28,Mono-NC,γδ T,1.2481966,0.0
TIMP1,TIMP1,0.22532749,0.18551724137931033,CD63,CD63,2.2707973,0.945542380324989,γδ T,NK-CD16-,1.2480624,0.0
HLA-DMA,HLA-DMA,1.9807131,0.9433962264150944,CD4,CD4,0.5148651,0.41632088520055327,cDC1,CD4 T,1.2477891,0.0
PSAP,PSAP,1.4464794,0.9056603773584906,LRP1,LRP1,1.0485781,0.8392675483214649,cDC1,Mono-C,1.2475288,0.0
CD99,CD99,0.46388653,0.40545454545454546,CD81,CD81,2.0309906,0.9625779625779626,B,TRM,1.2474385,0.0
GRN,GRN,2.057198,0.9806714140386572,TNFRSF1B,TNFRSF1B,0.43726188,0.5394736842105263,Mono-C,pDC,1.2472299,0.0
CD22,CD22,0.056919314,0.11642411642411643,PTPRC,PTPRC,2.4374132,0.9908443540183113,TRM,Mono-C,1.2471663,0.0
S100A8,S100A8,0.35272172,0.25870646766169153,CD68,CD68,2.1410682,0.975051975051975,cDC2,TRM,1.246895,0.0
HMGB1,HMGB1,1.9791251,0.9646464646464646,TLR4,TLR4,0.5134611,0.6101871101871101,CD8 T,TRM,1.2462931,0.0
SELPLG,SELPLG,0.6494322,0.7807486631016043,ITGB2,ITGB2,1.8429568,0.9097888675623801,Mono-NC,NK-CD16+,1.2461945,0.0
S100A4,S100A4,2.2558398,0.900497512437811,CCR5,CCR5,0.2354379,0.23076923076923078,cDC2,Treg,1.2456388,0.0
CALM1,CALM1,2.3582544,0.9747474747474747,KCNQ1,KCNQ1,0.13214089,0.22245322245322247,CD8 T,TRM,1.2451977,0.0
YBX1,YBX1,2.3265023,0.9676616915422885,NOTCH1,NOTCH1,0.16385023,0.29850746268656714,cDC2,cDC2,1.2451763,0.0
HMGB1,HMGB1,1.7912164,0.9490909090909091,HAVCR2,HAVCR2,0.6990893,0.762993762993763,B,TRM,1.2451528,0.0
HMGB1,HMGB1,1.9146006,0.944337811900192,HAVCR2,HAVCR2,0.57539225,0.7735849056603774,NK-CD16+,cDC1,1.2449964,0.0
CD14,CD14,1.1466608,0.6318407960199005,ITGB1,ITGB1,1.3432751,0.8111550285463329,cDC2,NK-CD16-,1.2449679,0.0
TNFSF13B,TNFSF13B,0.6857932,0.6447368421052632,HLA-DPB1,HLA-DPB1,1.803974,0.8646998982706002,pDC,Mono-C,1.2448837,0.0
YBX1,YBX1,2.3265023,0.9676616915422885,NOTCH1,NOTCH1,0.16294,0.14903846153846154,cDC2,Treg,1.2447212,0.0
CD14,CD14,2.3291175,0.9324324324324325,TLR6,TLR6,0.16004986,0.24598930481283424,TRM,Mono-NC,1.2445837,0.0
TIMP1,TIMP1,1.0710628,0.7786069651741293,CD63,CD63,1.4180855,0.9125127161749745,cDC2,Mono-C,1.2445741,0.0
CD99,CD99,0.8682566,0.8035343035343036,CD81,CD81,1.6205646,0.8959156785243741,TRM,NK-CD16-,1.2444106,0.0
SELPLG,SELPLG,0.6452823,0.8490566037735849,ITGB2,ITGB2,1.8429568,0.9097888675623801,cDC1,NK-CD16+,1.2441195,0.0
CALM1,CALM1,1.9088573,0.9165568730786122,PTPRA,PTPRA,0.5792966,0.43953934740882916,NK-CD16-,NK-CD16+,1.244077,0.0
CD14,CD14,2.3291175,0.9324324324324325,RIPK1,RIPK1,0.15885113,0.16161616161616163,TRM,NK-CD16-,1.2439843,0.0
HLA-DMB,HLA-DMB,1.5421858,0.917910447761194,CD4,CD4,0.94489896,0.8983957219251337,cDC2,Mono-NC,1.2435424,0.0
SECTM1,SECTM1,0.13071506,0.23134328358208955,CD7,CD7,2.3563473,0.9068950373298199,cDC2,NK-CD16-,1.2435312,0.0
PKM,PKM,0.9211252,0.8663101604278075,CD44,CD44,1.5656761,0.867983367983368,Mono-NC,TRM,1.2434006,0.0
HLA-DMA,HLA-DMA,1.3564459,0.8596673596673596,CD4,CD4,1.1303284,0.8289473684210527,TRM,pDC,1.2433872,0.0
PKM,PKM,1.261385,0.8748728382502543,CD44,CD44,1.2246648,0.803030303030303,Mono-C,CD8 T,1.2430248,0.0
S100A4,S100A4,2.0554535,0.8208852005532503,CCR5,CCR5,0.430569,0.3137931034482759,CD4 T,γδ T,1.2430112,0.0
C1QB,C1QB,1.8726306,0.6990049751243781,LRP1,LRP1,0.6132637,0.6951871657754011,cDC2,Mono-NC,1.2429471,0.0
CALM1,CALM1,2.0372434,0.9186206896551724,PTPRA,PTPRA,0.4486225,0.41919191919191917,γδ T,CD8 T,1.2429329,0.0
GNAI2,GNAI2,2.149196,1.0,S1PR4,S1PR4,0.33650163,0.40284842319430314,Mono-NC,Mono-C,1.2428488,0.0
GNAI2,GNAI2,1.971722,0.9725330620549338,S1PR4,S1PR4,0.5134921,0.4432918395573997,Mono-C,CD4 T,1.2426071,0.0
GZMB,GZMB,2.1594768,0.8867562380038387,IGF2R,IGF2R,0.32559615,0.2932692307692308,NK-CD16+,Treg,1.2425364,0.0
SPON2,SPON2,1.6153508,0.7523992322456814,ITGAM,ITGAM,0.86958945,0.7558494404883012,NK-CD16+,Mono-C,1.2424701,0.0
HMGB1,HMGB1,1.9146006,0.944337811900192,TLR4,TLR4,0.57031286,0.6951871657754011,NK-CD16+,Mono-NC,1.2424567,0.0
LGALS1,LGALS1,1.9785254,0.9440488301119023,CD69,CD69,0.5063435,0.381957773512476,Mono-C,NK-CD16+,1.2424345,0.0
HMGB1,HMGB1,1.9791251,0.9646464646464646,HAVCR2,HAVCR2,0.50404733,0.3939393939393939,CD8 T,NK-CD16-,1.2415862,0.0
TIMP2,TIMP2,1.3335218,0.9303534303534303,ITGB1,ITGB1,1.1492299,0.9358288770053476,TRM,Mono-NC,1.2413759,0.0
COL1A2,COL1A2,0.6619134,0.618421052631579,CD44,CD44,1.8208314,0.9643947100712106,pDC,Mono-C,1.2413723,0.0
HLA-F,HLA-F,0.97669864,0.8877005347593583,CD8A,CD8A,1.5055122,0.766896551724138,Mono-NC,γδ T,1.2411054,0.0
PTPN6,PTPN6,0.79578346,0.8159203980099502,CLEC12A,CLEC12A,1.6863308,0.9518716577540107,cDC2,Mono-NC,1.2410572,0.0
GNAI2,GNAI2,2.149196,1.0,S1PR1,S1PR1,0.3326808,0.2821497120921305,Mono-NC,NK-CD16+,1.2409383,0.0
PSAP,PSAP,1.4751034,0.9605263157894737,LRP1,LRP1,1.0066113,0.8721413721413721,pDC,TRM,1.2408574,0.0
HLA-F,HLA-F,0.9761887,0.8056968463886063,CD8A,CD8A,1.5055122,0.766896551724138,Mono-C,γδ T,1.2408504,0.0
LGALS1,LGALS1,1.859848,0.8247694334650857,ITGB1,ITGB1,0.62115264,0.43586206896551727,NK-CD16-,γδ T,1.2405003,0.006
HMGB1,HMGB1,1.9052569,0.9407114624505929,HAVCR2,HAVCR2,0.57539225,0.7735849056603774,NK-CD16-,cDC1,1.2403245,0.0
TGFB1,TGFB1,1.0561942,0.8402848423194303,CXCR4,CXCR4,1.4241034,0.7828282828282829,Mono-C,CD8 T,1.2401488,0.0
GNAI2,GNAI2,2.149196,1.0,FPR1,FPR1,0.330527,0.3731808731808732,Mono-NC,TRM,1.2398615,0.0
HLA-F,HLA-F,0.97414523,0.6950207468879668,CD8A,CD8A,1.5055122,0.766896551724138,CD4 T,γδ T,1.2398287,0.0
GNAS,GNAS,2.099327,0.9811320754716981,ADCY7,ADCY7,0.3800406,0.5488565488565489,cDC1,TRM,1.2396839,0.0
GRN,GRN,2.057198,0.9806714140386572,TNFRSF1A,TNFRSF1A,0.4220706,0.3550863723608445,Mono-C,NK-CD16+,1.2396343,0.0
ANXA2,ANXA2,1.5064706,0.900497512437811,TLR2,TLR2,0.97173834,0.8107833163784334,cDC2,Mono-C,1.2391045,0.0
CALM1,CALM1,2.3582544,0.9747474747474747,FAS,FAS,0.11988242,0.20320855614973263,CD8 T,Mono-NC,1.2390684,0.0
YBX1,YBX1,2.2085419,0.9615384615384616,NOTCH1,NOTCH1,0.26918212,0.3346897253306205,TRM,Mono-C,1.238862,0.0
GNAI2,GNAI2,2.149196,1.0,CXCR3,CXCR3,0.32848683,0.5283018867924528,Mono-NC,cDC1,1.2388414,0.0
YBX1,YBX1,2.3265023,0.9676616915422885,NOTCH1,NOTCH1,0.15113601,0.14646464646464646,cDC2,CD8 T,1.2388191,0.0
YBX1,YBX1,2.3265023,0.9676616915422885,NOTCH1,NOTCH1,0.15014349,0.2681912681912682,cDC2,TRM,1.2383229,0.0
YBX1,YBX1,2.2085419,0.9615384615384616,NOTCH1,NOTCH1,0.26762402,0.22456813819577734,TRM,NK-CD16+,1.2380829,0.0
GNAS,GNAS,2.0959632,0.9825870646766169,ADCY7,ADCY7,0.3800406,0.5488565488565489,cDC2,TRM,1.238002,0.0
TNFSF13B,TNFSF13B,0.67176783,0.682952182952183,HLA-DPB1,HLA-DPB1,1.803974,0.8646998982706002,TRM,Mono-C,1.2378709,0.0
HMGB1,HMGB1,1.9052569,0.9407114624505929,TLR4,TLR4,0.57031286,0.6951871657754011,NK-CD16-,Mono-NC,1.2377849,0.0
HLA-DRB5,HLA-DRB5,2.335143,0.8905472636815921,LAG3,LAG3,0.1403921,0.24528301886792453,cDC2,cDC1,1.2377676,0.0
LGALS1,LGALS1,1.412762,0.9078947368421053,CD69,CD69,1.062771,0.6317241379310344,pDC,γδ T,1.2377665,0.0
CALM1,CALM1,2.3582544,0.9747474747474747,KCNN4,KCNN4,0.11706229,0.19402985074626866,CD8 T,cDC2,1.2376584,0.0
LGALS1,LGALS1,1.859848,0.8247694334650857,CD69,CD69,0.6153917,0.44356609574000877,NK-CD16-,NK-CD16-,1.2376199,0.0
CD99,CD99,0.69892615,0.5288461538461539,CD81,CD81,1.7761155,0.9040404040404041,Treg,CD8 T,1.2375208,0.0
YBX1,YBX1,2.2085419,0.9615384615384616,NOTCH1,NOTCH1,0.26625183,0.24110671936758893,TRM,NK-CD16-,1.2373968,0.0
S100A4,S100A4,2.2558398,0.900497512437811,CCR5,CCR5,0.21838488,0.3880597014925373,cDC2,cDC2,1.2371124,0.0
CD22,CD22,0.060360026,0.11940298507462686,PTPRC,PTPRC,2.4138594,0.9815546772068511,cDC2,NK-CD16-,1.2371097,0.0
GNAS,GNAS,1.9430547,0.9688149688149689,ADCY7,ADCY7,0.531125,0.5686673448626653,TRM,Mono-C,1.2370899,0.0
GNAS,GNAS,2.099327,0.9811320754716981,ADCY7,ADCY7,0.374571,0.3372859025032938,cDC1,NK-CD16-,1.2369491,0.0
C1QB,C1QB,1.8726306,0.6990049751243781,C1QBP,C1QBP,0.60108775,0.5272727272727272,cDC2,B,1.2368592,0.0
GNAI2,GNAI2,1.641808,0.9584199584199584,C5AR1,C5AR1,0.8317607,0.7453222453222453,TRM,TRM,1.2367843,0.0
GNAI2,GNAI2,2.149196,1.0,S1PR4,S1PR4,0.32405254,0.30873956960913485,Mono-NC,NK-CD16-,1.2366242,0.0
SERPINA1,SERPINA1,2.365706,1.0,LRP1,LRP1,0.107080616,0.13157894736842105,Mono-NC,pDC,1.2363933,0.0
GNAS,GNAS,1.6125699,0.9338758901322483,PTGDR,PTGDR,0.8601028,0.581573896353167,Mono-C,NK-CD16+,1.2363364,0.0
CD99,CD99,1.3788571,0.836852207293666,CD81,CD81,1.0937871,0.7890909090909091,NK-CD16+,B,1.2363222,0.0
S100A9,S100A9,2.3917878,0.983957219251337,CD36,CD36,0.08013546,0.1509433962264151,Mono-NC,cDC1,1.2359616,0.0
PKM,PKM,1.5467207,0.945273631840796,CD44,CD44,0.92472833,0.6135265700483091,cDC2,NK-CD16-,1.2357246,0.0
HLA-DPB1,HLA-DPB1,2.3306549,0.9605263157894737,LAG3,LAG3,0.1403921,0.24528301886792453,pDC,cDC1,1.2355235,0.0
CD22,CD22,0.056919314,0.11642411642411643,PTPRC,PTPRC,2.4138594,0.9815546772068511,TRM,NK-CD16-,1.2353894,0.0
GNAS,GNAS,2.0959632,0.9825870646766169,ADCY7,ADCY7,0.374571,0.3372859025032938,cDC2,NK-CD16-,1.2352672,0.0
LGALS1,LGALS1,2.4020832,1.0,CD69,CD69,0.06831198,0.10696517412935323,cDC1,cDC2,1.2351975,0.0
S100A9,S100A9,1.8998519,0.7952182952182952,TLR4,TLR4,0.57031286,0.6951871657754011,TRM,Mono-NC,1.2350824,0.0
GNAS,GNAS,2.089971,0.9696969696969697,ADCY7,ADCY7,0.3800406,0.5488565488565489,CD8 T,TRM,1.2350059,0.0
GNAS,GNAS,1.7566594,0.9326923076923077,PTGDR,PTGDR,0.7131974,0.5335968379446641,Treg,NK-CD16-,1.2349284,0.0
ANXA2,ANXA2,1.4975846,0.9114954221770092,TLR2,TLR2,0.97173834,0.8107833163784334,Mono-C,Mono-C,1.2346615,0.0
HLA-E,HLA-E,2.2935648,0.9744121715076072,KLRC3,KLRC3_KLRD1,0.17568539,0.16512955643390426,CD4 T,NK-CD16-,1.2346251,0.0
GRN,GRN,2.057198,0.9806714140386572,TNFRSF1A,TNFRSF1A,0.41189826,0.5131578947368421,Mono-C,pDC,1.2345481,0.0
MIF,MIF,1.0357533,0.7575757575757576,CD44,CD44_CD74,1.4332674,0.983957219251337,CD8 T,Mono-NC,1.2345103,0.0
GRN,GRN,2.1824925,0.9854469854469855,SORT1,SORT1,0.2864952,0.49502487562189057,TRM,cDC2,1.2344939,0.0
ITGB2,ITGB2,2.2032926,0.9796541200406917,CD226,CD226,0.2656606,0.23029045643153526,Mono-C,CD4 T,1.2344766,0.0
GRN,GRN,2.1824925,0.9854469854469855,TNFRSF1A,TNFRSF1A,0.28587434,0.26174791392182695,TRM,NK-CD16-,1.2341834,0.0
CD14,CD14,2.045705,0.9674465920651069,ITGA4,ITGA4,0.4224375,0.39454545454545453,Mono-C,B,1.2340713,0.0
A2M,A2M,1.4185625,0.7931392931392931,LRP1,LRP1,1.0485781,0.8392675483214649,TRM,Mono-C,1.2335703,0.0
GNAI2,GNAI2,2.149196,1.0,S1PR4,S1PR4,0.31772485,0.4342105263157895,Mono-NC,pDC,1.2334604,0.0
S100A8,S100A8,0.98252976,0.527027027027027,CD69,CD69,1.4843446,0.8333333333333334,TRM,CD8 T,1.2334372,0.0
HMGB1,HMGB1,1.7674949,0.9134615384615384,HAVCR2,HAVCR2,0.6990893,0.762993762993763,Treg,TRM,1.2332921,0.0
HLA-DRB5,HLA-DRB5,1.4563884,0.8552631578947368,CD4,CD4,1.0098935,0.8056968463886063,pDC,Mono-C,1.233141,0.0
GNAI2,GNAI2,1.4485371,0.9342105263157895,C5AR1,C5AR1,1.0169913,0.8823529411764706,pDC,Mono-NC,1.2327642,0.0
CD99,CD99,0.84486437,0.6414141414141414,CD81,CD81,1.6205646,0.8959156785243741,CD8 T,NK-CD16-,1.2327144,0.0
GNAS,GNAS,2.089971,0.9696969696969697,ADCY7,ADCY7,0.374571,0.3372859025032938,CD8 T,NK-CD16-,1.2322711,0.0
SELPLG,SELPLG,0.2612385,0.25252525252525254,ITGB2,ITGB2,2.2032926,0.9796541200406917,CD8 T,Mono-C,1.2322656,0.0
COL1A1,COL1A1,0.6436586,0.3794466403162055,CD44,CD44,1.8208314,0.9643947100712106,NK-CD16-,Mono-C,1.232245,0.0
CD99,CD99,0.8433379,0.6085753803596127,CD81,CD81,1.6205646,0.8959156785243741,CD4 T,NK-CD16-,1.2319512,0.0
CD14,CD14,2.3291175,0.9324324324324325,RIPK1,RIPK1,0.13476527,0.33962264150943394,TRM,cDC1,1.2319415,0.0
S100A9,S100A9,2.3917878,0.983957219251337,AGER,AGER,0.07198954,0.10376398779247202,Mono-NC,Mono-C,1.2318887,0.0
