ligand,ligand_complex,ligand_means,ligand_props,receptor,receptor_complex,receptor_means,receptor_props,source,target,lr_means,cellphone_pvals
B2M,B2M,4.469865,1.0,KLRC2,KLRC2,0.8638128,0.5145067698259188,Mono-NC,NK-CD16-,2.666839,0.0
LGALS1,LGALS1,2.353539,1.0,CD69,CD69,2.97468,1.0,cDC1,CD8 T,2.6641095,0.0
B2M,B2M,4.84326,1.0,KLRD1,KLRD1,0.48075202,0.25118483412322273,Treg,γδ T,2.662006,0.042
HLA-A,HLA-A,3.392805,1.0,APLP2,APLP2,1.9169049,0.9572192513368984,NK-CD16+,Mono-C,2.654855,0.0
RPS19,RPS19,3.7264004,0.9705488621151271,C5AR1,C5AR1,1.5773315,0.8770053475935828,CD4 T,Mono-C,2.651866,0.0
COPA,COPA,0.33838728,0.26907630522088355,CD74,CD74,4.9635663,1.0,NK-CD16+,cDC1,2.650977,0.0
HLA-B,HLA-B,2.6814282,0.9787234042553191,KLRD1,KLRD1,2.6199334,0.9381044487427466,CD8 T,NK-CD16-,2.6506808,0.0
HLA-A,HLA-A,3.392805,1.0,LILRB2,LILRB2,1.908215,0.9772727272727273,NK-CD16+,Mono-NC,2.65051,0.0
B2M,B2M,4.1776814,1.0,CD1C,CD1C,1.1221648,0.671875,cDC2,cDC2,2.649923,0.0
B2M,B2M,4.8186245,1.0,KLRD1,KLRD1,0.48075202,0.25118483412322273,NK-CD16+,γδ T,2.6496882,0.013
HLA-B,HLA-B,3.1194096,0.9922854387656702,CD3D,CD3D,2.1758227,0.9478672985781991,TRM,γδ T,2.6476161,0.0
COPA,COPA,0.33029544,0.30174081237911027,CD74,CD74,4.9635663,1.0,NK-CD16-,cDC1,2.646931,0.0
APP,APP,0.32823,0.453125,CD74,CD74,4.9635663,1.0,cDC2,cDC1,2.645898,0.0
HLA-A,HLA-A,3.2685776,0.9988151658767772,APLP2,APLP2,2.0199518,0.9681774349083896,γδ T,TRM,2.6442647,0.0
B2M,B2M,4.423812,1.0,KLRC2,KLRC2,0.8638128,0.5145067698259188,NK-CD16-,NK-CD16-,2.6438124,0.0
HLA-A,HLA-A,3.368081,1.0,APLP2,APLP2,1.9169049,0.9572192513368984,Treg,Mono-C,2.642493,0.0
HLA-DPB1,HLA-DPB1,3.8808658,1.0,CD4,CD4,1.398744,0.9583333333333334,cDC2,pDC,2.6398048,0.0
HLA-A,HLA-A,3.368081,1.0,LILRB2,LILRB2,1.908215,0.9772727272727273,Treg,Mono-NC,2.638148,0.0
B2M,B2M,4.7949347,1.0,KLRD1,KLRD1,0.48075202,0.25118483412322273,γδ T,γδ T,2.6378434,0.017
HLA-B,HLA-B,3.3321362,1.0,CD3D,CD3D,1.9347484,0.9143239625167336,cDC1,CD4 T,2.6334424,0.0
