ligand,ligand_complex,ligand_means,ligand_props,receptor,receptor_complex,receptor_means,receptor_props,source,target,lr_means,cellphone_pvals
VIM,VIM,3.087195,0.9925994449583718,CD44,CD44,0.73974395,0.8344125809435707,cDC2,cDC2,1.9134694,0.0
S100A4,S100A4,3.7002645,0.9960159362549801,ERBB2,ERBB2,0.125928,0.11372251705837756,Mono-NC,NK-CD16+,1.9130962,0.0
GZMA,GZMA,3.4451423,0.9553571428571429,F2R,F2R,0.37965545,0.30110352075669994,NK-CD16-,γδ T,1.9123988,0.0
PSAP,PSAP,2.7502022,0.9954977488744372,LRP1,LRP1,1.074412,0.8599299649824912,Mono-C,Mono-C,1.912307,0.0
HLA-A,HLA-A,3.509157,1.0,APLP2,APLP2,0.31467214,0.26262626262626265,Treg,B,1.9119146,0.007
S100A4,S100A4,3.7002645,0.9960159362549801,CCR5,CCR5,0.123403236,0.17391304347826086,Mono-NC,pDC,1.9118339,0.0
HLA-DQB1,HLA-DQB1,2.8957381,0.9861239592969473,CD4,CD4,0.92763525,0.7923961980990495,cDC2,Mono-C,1.9116867,0.0
MRC1,MRC1,1.2155122,0.6580483736447039,PTPRC,PTPRC,2.6076205,0.9931766489764974,TRM,NK-CD16+,1.9115663,0.0
HLA-B,HLA-B,3.50164,0.9984836997725549,LILRB2,LILRB2,0.32133183,0.4057971014492754,NK-CD16+,pDC,1.9114859,0.0
RPS19,RPS19,3.6886513,1.0,C5AR1,C5AR1,0.13178053,0.18408880666049954,cDC2,cDC2,1.910216,0.0
HLA-A,HLA-A,2.977652,0.9811507936507936,APLP2,APLP2,0.84277546,0.8649398704902868,NK-CD16-,cDC2,1.9102137,0.0
CCL5,CCL5,3.508343,0.9926431949553337,CCR5,CCR5,0.31129113,0.254860746190226,γδ T,γδ T,1.9098171,0.0
HLA-C,HLA-C,3.4450352,0.9984836997725549,LILRB1,LILRB1,0.3741121,0.6133209990749307,NK-CD16+,cDC2,1.9095737,0.0
VIM,VIM,2.8087904,0.9960159362549801,CD44,CD44,1.0094074,0.72497308934338,Mono-NC,CD4 T,1.9090989,0.0
HLA-DQB1,HLA-DQB1,3.389335,1.0,CD4,CD4,0.42882094,0.37190527448869753,cDC1,CD4 T,1.9090779,0.0
VCAN,VCAN,3.0229964,0.984992496248124,ITGB1,ITGB1,0.79382104,0.5064585575888052,Mono-C,CD4 T,1.9084088,0.0
CD14,CD14,1.9591373,0.9639819909954978,ITGB2,ITGB2,1.8552173,0.9287338893100834,Mono-C,NK-CD16+,1.9071773,0.0
HLA-DRB5,HLA-DRB5,2.9190028,1.0,CD4,CD4,0.8952283,0.8446215139442231,cDC1,Mono-NC,1.9071156,0.0
CD14,CD14,1.9591373,0.9639819909954978,ITGB2,ITGB2,1.8548285,0.9740980573543015,Mono-C,cDC2,1.9069829,0.0
VIM,VIM,3.087195,0.9925994449583718,CD44,CD44,0.72656757,0.5797979797979798,cDC2,B,1.9068812,0.0
RPS19,RPS19,2.7945428,0.991495747873937,C5AR1,C5AR1,1.0189301,0.8725099601593626,Mono-C,Mono-NC,1.9067364,0.037
VIM,VIM,2.4990475,0.9855072463768116,CD44,CD44,1.3134422,0.8373644703919934,pDC,TRM,1.9062449,0.002
S100A4,S100A4,3.5008178,0.9954977488744372,CCR5,CCR5,0.31129113,0.254860746190226,Mono-C,γδ T,1.9060545,0.0
HLA-A,HLA-A,3.4379513,0.9992418498862775,LILRB1,LILRB1,0.3741121,0.6133209990749307,NK-CD16+,cDC2,1.9060317,0.0
HLA-C,HLA-C,2.7055395,0.9870828848223897,LILRB2,LILRB2,1.1051385,0.8569284642321161,CD4 T,Mono-C,1.905339,0.0
HLA-DRB5,HLA-DRB5,2.8829486,0.9879740980573543,CD4,CD4,0.92763525,0.7923961980990495,cDC2,Mono-C,1.9052919,0.0
C1QA,C1QA,2.5901248,0.8315262718932444,CD93,CD93,1.2189362,0.8864432216108054,TRM,Mono-C,1.9045305,0.0
S100A9,S100A9,1.9844842,0.9243027888446215,ITGB2,ITGB2,1.824111,0.9557964970809008,Mono-NC,TRM,1.9042976,0.0
HLA-C,HLA-C,2.7055395,0.9870828848223897,LILRB1,LILRB1,1.1024345,0.8804780876494024,CD4 T,Mono-NC,1.9039869,0.0
CLEC2D,CLEC2D,1.0440723,0.7228202368137783,KLRB1,KLRB1,2.763546,0.9420289855072463,CD4 T,CD8 T,1.9038091,0.0
VIM,VIM,2.8087904,0.9960159362549801,CD44,CD44,0.99808824,0.6542301629006831,Mono-NC,γδ T,1.9034393,0.0
LGALS1,LGALS1,2.4802527,0.971322849213691,ITGB1,ITGB1,1.3253828,0.8045634920634921,cDC2,NK-CD16-,1.9028177,0.0
HLA-E,HLA-E,1.5336487,0.9565217391304348,KLRC1,KLRC1_KLRD1,2.271095,0.8611111111111112,pDC,NK-CD16-,1.9023719,0.0
HLA-E,HLA-E,2.0777566,0.9849874895746455,CD8A,CD8A,1.7267803,0.8386757750919601,TRM,γδ T,1.9022684,0.0
HLA-C,HLA-C,2.6993606,1.0,LILRB2,LILRB2,1.1051385,0.8569284642321161,CD8 T,Mono-C,1.9022496,0.0
TIMP1,TIMP1,1.5516336,0.9641434262948207,CD63,CD63,2.25116,0.9305555555555556,Mono-NC,NK-CD16-,1.9013968,0.0
HLA-E,HLA-E,1.531574,0.9777983348751156,KLRC1,KLRC1_KLRD1,2.271095,0.8611111111111112,cDC2,NK-CD16-,1.9013345,0.0
HLA-C,HLA-C,2.6993606,1.0,LILRB1,LILRB1,1.1024345,0.8804780876494024,CD8 T,Mono-NC,1.9008975,0.0
SPON2,SPON2,1.8093537,0.8468536770280516,ITGB2,ITGB2,1.9900063,1.0,NK-CD16+,Mono-NC,1.89968,0.0
HLA-B,HLA-B,3.306893,1.0,LILRB1,LILRB1,0.49123397,0.5362318840579711,Mono-NC,pDC,1.8990636,0.0
CCL5,CCL5,3.508343,0.9926431949553337,CCR1,CCR1,0.28724733,0.2767857142857143,γδ T,NK-CD16-,1.8977952,0.0
GZMB,GZMB,3.2243168,1.0,IGF2R,IGF2R,0.5706363,0.45489006823351025,pDC,NK-CD16+,1.8974766,0.0
HLA-DRA,HLA-DRA,2.899676,0.9809904952476238,CD4,CD4,0.8952283,0.8446215139442231,Mono-C,Mono-NC,1.8974522,0.0
HLA-C,HLA-C,3.4450352,0.9984836997725549,CD8A,CD8A,0.34888548,0.23426838514025777,NK-CD16+,NK-CD16+,1.8969604,0.0
VIM,VIM,1.9895947,0.8695652173913043,CD44,CD44,1.8021896,0.9649824912456229,CD8 T,Mono-C,1.8958921,0.003
HLA-DQB1,HLA-DQB1,2.8957381,0.9861239592969473,CD4,CD4,0.8952283,0.8446215139442231,cDC2,Mono-NC,1.8954833,0.0
LGALS9,LGALS9,1.0793861,0.9362549800796812,PTPRC,PTPRC,2.7108178,1.0,Mono-NC,Mono-NC,1.895102,0.0
CCL5,CCL5,3.508343,0.9926431949553337,CCR5,CCR5,0.28027678,0.40200166805671395,γδ T,TRM,1.8943099,0.0
HLA-DRB1,HLA-DRB1,3.2952447,0.9899916597164303,LAG3,LAG3,0.493185,0.3920126116657909,TRM,γδ T,1.8942149,0.0
HLA-A,HLA-A,3.4379513,0.9992418498862775,CD8A,CD8A,0.34888548,0.23426838514025777,NK-CD16+,NK-CD16+,1.8934184,0.0
LTB,LTB,3.093659,0.9855072463768116,TNFRSF1A,TNFRSF1A,0.6926777,0.7063531765882941,CD8 T,Mono-C,1.8931683,0.0
HLA-DRB1,HLA-DRB1,2.726456,0.9880478087649402,CD4,CD4,1.0593473,0.8707256046705588,Mono-NC,TRM,1.8929017,0.0
GRN,GRN,1.8229955,0.9796484736355227,TNFRSF1B,TNFRSF1B,1.9626956,1.0,cDC2,Mono-NC,1.8928456,0.0
VCAN,VCAN,3.0229964,0.984992496248124,ITGA4,ITGA4,0.761998,0.5517603783499737,Mono-C,γδ T,1.8924972,0.0
GRN,GRN,1.8211437,0.9710144927536232,TNFRSF1B,TNFRSF1B,1.9626956,1.0,pDC,Mono-NC,1.8919196,0.0
CD14,CD14,1.9591373,0.9639819909954978,ITGB2,ITGB2,1.824111,0.9557964970809008,Mono-C,TRM,1.8916242,0.0
S100A4,S100A4,3.5008178,0.9954977488744372,CCR5,CCR5,0.28027678,0.40200166805671395,Mono-C,TRM,1.8905473,0.0
HLA-A,HLA-A,3.4379513,0.9992418498862775,APLP2,APLP2,0.342406,0.3373015873015873,NK-CD16+,NK-CD16-,1.8901787,0.001
VIM,VIM,2.4990475,0.9855072463768116,CD44,CD44,1.2812809,0.9482071713147411,pDC,Mono-NC,1.8901641,0.014
HLA-B,HLA-B,3.0017738,0.9956942949407965,LILRB2,LILRB2,0.7782826,0.7247706422018348,CD4 T,TRM,1.8900282,0.0
HLA-A,HLA-A,2.6731896,1.0,LILRB2,LILRB2,1.1051385,0.8569284642321161,cDC1,Mono-C,1.8891641,0.0
HLA-DRB5,HLA-DRB5,2.8829486,0.9879740980573543,CD4,CD4,0.8952283,0.8446215139442231,cDC2,Mono-NC,1.8890885,0.0
HLA-DPA1,HLA-DPA1,2.7169688,0.9855072463768116,CD4,CD4,1.0593473,0.8707256046705588,pDC,TRM,1.8881581,0.0
HLA-A,HLA-A,2.6731896,1.0,LILRB1,LILRB1,1.1024345,0.8804780876494024,cDC1,Mono-NC,1.8878121,0.0
HLA-B,HLA-B,3.0017738,0.9956942949407965,LILRA1,LILRA1,0.7722673,0.8087649402390438,CD4 T,Mono-NC,1.8870206,0.0
HLA-C,HLA-C,3.4450352,0.9984836997725549,LILRB2,LILRB2,0.3289045,0.5402405180388529,NK-CD16+,cDC2,1.8869698,0.0
CCL5,CCL5,3.508343,0.9926431949553337,DPP4,DPP4,0.26543543,0.2318840579710145,γδ T,CD8 T,1.8868892,0.0
VIM,VIM,2.4597929,0.9469259064634787,CD44,CD44,1.3134422,0.8373644703919934,γδ T,TRM,1.8866175,0.0
HLA-B,HLA-B,3.5457726,1.0,LILRB1,LILRB1,0.22738671,0.2222222222222222,Treg,B,1.8865796,0.0
HLA-DQA1,HLA-DQA1,2.71154,0.9814986123959297,CD4,CD4,1.0593473,0.8707256046705588,cDC2,TRM,1.8854437,0.0
HLA-A,HLA-A,3.509157,1.0,KIR2DL1,KIR2DL1,0.26165685,0.21825396825396826,Treg,NK-CD16-,1.8854069,0.0
HMGB1,HMGB1,1.7526716,0.9649824912456229,CXCR4,CXCR4,2.015799,0.906463478717814,Mono-C,γδ T,1.8842354,0.0
HLA-DRB1,HLA-DRB1,2.4811032,0.9737373737373738,CD4,CD4,1.2868184,0.8985507246376812,B,pDC,1.8839607,0.0
HLA-B,HLA-B,3.3473277,0.9978980557015239,LILRA1,LILRA1,0.41962293,0.48924462231115556,γδ T,Mono-C,1.8834753,0.0
HLA-A,HLA-A,3.4379513,0.9992418498862775,LILRB2,LILRB2,0.3289045,0.5402405180388529,NK-CD16+,cDC2,1.8834279,0.0
HLA-C,HLA-C,3.4450352,0.9984836997725549,LILRB2,LILRB2,0.32133183,0.4057971014492754,NK-CD16+,pDC,1.8831835,0.0
HLA-DRA,HLA-DRA,3.2729135,1.0,LAG3,LAG3,0.493185,0.3920126116657909,Mono-NC,γδ T,1.8830492,0.0
HLA-DRA,HLA-DRA,3.2729075,1.0,LAG3,LAG3,0.493185,0.3920126116657909,pDC,γδ T,1.8830463,0.0
CD48,CD48,1.3515668,0.8654708520179372,CD2,CD2,2.414418,0.9616395165528113,Treg,γδ T,1.8829924,0.0
CLEC2D,CLEC2D,1.0018594,0.6787878787878788,KLRB1,KLRB1,2.763546,0.9420289855072463,B,CD8 T,1.8827027,0.0
CCL5,CCL5,3.508343,0.9926431949553337,DPP4,DPP4,0.25540158,0.23089343379978472,γδ T,CD4 T,1.8818723,0.0
HLA-B,HLA-B,3.2722018,0.9994997498749375,LILRB1,LILRB1,0.49123397,0.5362318840579711,Mono-C,pDC,1.8817179,0.0
HLA-B,HLA-B,3.3473277,0.9978980557015239,KIR2DL3,KIR2DL3,0.41594532,0.3194444444444444,γδ T,NK-CD16-,1.8816365,0.0
HLA-B,HLA-B,3.343583,1.0,LILRA1,LILRA1,0.41962293,0.48924462231115556,cDC1,Mono-C,1.881603,0.0
HLA-C,HLA-C,3.2716193,0.9963215974776668,LILRB1,LILRB1,0.49123397,0.5362318840579711,γδ T,pDC,1.8814267,0.0
VCAN,VCAN,3.0229964,0.984992496248124,CD44,CD44,0.73974395,0.8344125809435707,Mono-C,cDC2,1.8813702,0.0
VIM,VIM,3.087195,0.9925994449583718,CD44,CD44,0.6742859,0.7068965517241379,cDC2,cDC1,1.8807404,0.01
HLA-B,HLA-B,3.5457726,1.0,LILRB1,LILRB1,0.21526197,0.20238095238095238,Treg,NK-CD16-,1.8805172,0.0
VIM,VIM,3.087195,0.9925994449583718,CD44,CD44,0.6737844,0.4662698412698413,cDC2,NK-CD16-,1.8804896,0.0
HLA-B,HLA-B,3.343583,1.0,KIR2DL3,KIR2DL3,0.41594532,0.3194444444444444,cDC1,NK-CD16-,1.8797642,0.0
HLA-DQB1,HLA-DQB1,3.389335,1.0,CD4,CD4,0.36994854,0.603448275862069,cDC1,cDC1,1.8796418,0.0
HLA-A,HLA-A,3.4379513,0.9992418498862775,LILRB2,LILRB2,0.32133183,0.4057971014492754,NK-CD16+,pDC,1.8796415,0.0
GZMB,GZMB,3.2243168,1.0,IGF2R,IGF2R,0.53403956,0.5507246376811594,pDC,pDC,1.8791782,0.0
HLA-A,HLA-A,2.977652,0.9811507936507936,LILRB2,LILRB2,0.7782826,0.7247706422018348,NK-CD16-,TRM,1.8779674,0.0
HLA-A,HLA-A,3.2645602,0.9984235417761429,LILRB1,LILRB1,0.49123397,0.5362318840579711,γδ T,pDC,1.8778971,0.0
TNFSF13B,TNFSF13B,1.3299932,0.9104552276138069,HLA-DPB1,HLA-DPB1,2.4248416,0.9840637450199203,Mono-C,Mono-NC,1.8774174,0.0
HLA-DQA1,HLA-DQA1,3.261343,1.0,LAG3,LAG3,0.493185,0.3920126116657909,cDC1,γδ T,1.877264,0.0
HLA-A,HLA-A,3.509157,1.0,KIR2DL1,KIR2DL1,0.24381803,0.2047005307050796,Treg,NK-CD16+,1.8764875,0.0
HLA-A,HLA-A,3.4379513,0.9992418498862775,APLP2,APLP2,0.31467214,0.26262626262626265,NK-CD16+,B,1.8763118,0.042
HMGB1,HMGB1,2.197844,0.9855072463768116,CXCR4,CXCR4,1.5533589,0.8405797101449275,CD8 T,pDC,1.8756015,0.001
HLA-E,HLA-E,2.5102668,1.0,CD8B,CD8B,1.2403442,0.7151865475564898,Mono-NC,γδ T,1.8753054,0.0
HLA-A,HLA-A,2.977652,0.9811507936507936,LILRA1,LILRA1,0.7722673,0.8087649402390438,NK-CD16-,Mono-NC,1.8749597,0.0
HLA-C,HLA-C,2.9715145,1.0,LILRB2,LILRB2,0.7782826,0.7247706422018348,Mono-NC,TRM,1.8748986,0.0
VCAN,VCAN,3.0229964,0.984992496248124,CD44,CD44,0.72656757,0.5797979797979798,Mono-C,B,1.874782,0.0
CCL5,CCL5,3.508343,0.9926431949553337,SDC4,SDC4,0.24093731,0.22869955156950672,γδ T,Treg,1.8746401,0.0
VCAN,VCAN,3.0229964,0.984992496248124,ITGB1,ITGB1,0.72568816,0.7931034482758621,Mono-C,cDC1,1.8743423,0.0
TNFSF13B,TNFSF13B,1.3299932,0.9104552276138069,HLA-DPB1,HLA-DPB1,2.4139154,1.0,Mono-C,pDC,1.8719543,0.0
HLA-B,HLA-B,2.9655619,1.0,LILRB2,LILRB2,0.7782826,0.7247706422018348,CD8 T,TRM,1.8719223,0.0
HLA-C,HLA-C,2.9715145,1.0,LILRA1,LILRA1,0.7722673,0.8087649402390438,Mono-NC,Mono-NC,1.8718909,0.0
CD52,CD52,2.8132257,0.9710144927536232,SIGLEC10,SIGLEC10,0.9291904,0.8605577689243028,CD8 T,Mono-NC,1.8712081,0.0
HLA-B,HLA-B,3.5457726,1.0,CD8A,CD8A,0.19597924,0.15575396825396826,Treg,NK-CD16-,1.8708758,0.0
CCL5,CCL5,3.508343,0.9926431949553337,DPP4,DPP4,0.23292896,0.41379310344827586,γδ T,cDC1,1.870636,0.0
VIM,VIM,2.4597929,0.9469259064634787,CD44,CD44,1.2812809,0.9482071713147411,γδ T,Mono-NC,1.8705368,0.0
CCL5,CCL5,3.508343,0.9926431949553337,CXCR3,CXCR3,0.23145406,0.22817460317460317,γδ T,NK-CD16-,1.8698986,0.0
HLA-B,HLA-B,2.4983366,0.9935245143385754,CD8B,CD8B,1.2403442,0.7151865475564898,cDC2,γδ T,1.8693404,0.0
HLA-B,HLA-B,2.9655619,1.0,LILRA1,LILRA1,0.7722673,0.8087649402390438,CD8 T,Mono-NC,1.8689146,0.0
HLA-A,HLA-A,3.509157,1.0,LILRB1,LILRB1,0.22738671,0.2222222222222222,Treg,B,1.8682718,0.0
HLA-B,HLA-B,3.5457726,1.0,CD8A,CD8A,0.18907213,0.13616792249730894,Treg,CD4 T,1.8674223,0.0
S100A9,S100A9,1.8791423,0.8006672226855713,ITGB2,ITGB2,1.8552173,0.9287338893100834,TRM,NK-CD16+,1.8671799,0.0
S100A9,S100A9,1.8791423,0.8006672226855713,ITGB2,ITGB2,1.8548285,0.9740980573543015,TRM,cDC2,1.8669853,0.0
HMGB1,HMGB1,1.9027492,0.9282511210762332,CXCR4,CXCR4,1.8302016,0.8888888888888888,Treg,B,1.8664753,0.0
HLA-B,HLA-B,3.50164,0.9984836997725549,LILRB1,LILRB1,0.22738671,0.2222222222222222,NK-CD16+,B,1.8645134,0.0
HLA-B,HLA-B,3.306893,1.0,LILRA1,LILRA1,0.41962293,0.48924462231115556,Mono-NC,Mono-C,1.863258,0.0
VIM,VIM,2.8956914,0.9591326105087573,CD44,CD44,0.83022803,0.8115942028985508,TRM,pDC,1.8629597,0.005
HLA-A,HLA-A,2.620179,0.9916597164303587,LILRB2,LILRB2,1.1051385,0.8569284642321161,TRM,Mono-C,1.8626587,0.0
HLA-A,HLA-A,3.509157,1.0,LILRB1,LILRB1,0.21526197,0.20238095238095238,Treg,NK-CD16-,1.8622094,0.0
HLA-DRB1,HLA-DRB1,3.2952447,0.9899916597164303,CD4,CD4,0.42882094,0.37190527448869753,TRM,CD4 T,1.8620328,0.0
HLA-B,HLA-B,3.306893,1.0,KIR2DL3,KIR2DL3,0.41594532,0.3194444444444444,Mono-NC,NK-CD16-,1.8614192,0.0
HLA-A,HLA-A,2.620179,0.9916597164303587,LILRB1,LILRB1,1.1024345,0.8804780876494024,TRM,Mono-NC,1.8613067,0.0
HLA-B,HLA-B,3.3473277,0.9978980557015239,LILRB1,LILRB1,0.3741121,0.6133209990749307,γδ T,cDC2,1.8607199,0.0
LGALS9,LGALS9,1.0793861,0.9362549800796812,PTPRC,PTPRC,2.6410244,1.0,Mono-NC,Treg,1.8602052,0.0
HLA-B,HLA-B,3.5457726,1.0,KIR2DL3,KIR2DL3,0.17384143,0.15390447308567096,Treg,NK-CD16+,1.859807,0.0
HLA-B,HLA-B,3.343583,1.0,LILRB1,LILRB1,0.3741121,0.6133209990749307,cDC1,cDC2,1.8588476,0.0
HLA-B,HLA-B,2.9392853,0.9924937447873228,LILRB2,LILRB2,0.7782826,0.7247706422018348,TRM,TRM,1.858784,0.0
HLA-B,HLA-B,3.50164,0.9984836997725549,LILRB1,LILRB1,0.21526197,0.20238095238095238,NK-CD16+,NK-CD16-,1.858451,0.0
CCL5,CCL5,3.508343,0.9926431949553337,CCR1,CCR1,0.20818457,0.2608695652173913,γδ T,pDC,1.8582637,0.0
HLA-E,HLA-E,2.4755785,0.9852863899106674,CD8B,CD8B,1.2403442,0.7151865475564898,γδ T,γδ T,1.8579614,0.0
HLA-DPB1,HLA-DPB1,2.6535866,0.9858585858585859,CD4,CD4,1.0593473,0.8707256046705588,B,TRM,1.856467,0.0
VCAN,VCAN,3.0229964,0.984992496248124,ITGA4,ITGA4,0.688921,0.5231235784685367,Mono-C,NK-CD16+,1.8559587,0.0
TIMP1,TIMP1,1.3397572,0.9398704902867715,CD63,CD63,2.3720624,0.9833194328607172,cDC2,TRM,1.8559098,0.0
CCL5,CCL5,3.508343,0.9926431949553337,CCR5,CCR5,0.2034641,0.21076233183856502,γδ T,Treg,1.8559035,0.0
HLA-DPB1,HLA-DPB1,2.4248416,0.9840637450199203,CD4,CD4,1.2868184,0.8985507246376812,Mono-NC,pDC,1.85583,0.0
HLA-B,HLA-B,2.9392853,0.9924937447873228,LILRA1,LILRA1,0.7722673,0.8087649402390438,TRM,Mono-NC,1.8557763,0.0
HMGB1,HMGB1,2.078262,0.9427220178665265,CXCR4,CXCR4,1.6324781,0.8589881593110872,γδ T,CD4 T,1.85537,0.0
TIMP1,TIMP1,2.065849,0.8715596330275229,CD63,CD63,1.6447093,0.9130434782608695,TRM,CD8 T,1.8552792,0.0
HLA-C,HLA-C,2.9321733,1.0,LILRB2,LILRB2,0.7782826,0.7247706422018348,cDC1,TRM,1.855228,0.0
CD48,CD48,1.3515668,0.8654708520179372,CD2,CD2,2.3584194,0.9865470852017937,Treg,Treg,1.8549931,0.0
HLA-DPA1,HLA-DPA1,2.6498528,0.98989898989899,CD4,CD4,1.0593473,0.8707256046705588,B,TRM,1.8546,0.0
HMGB1,HMGB1,1.8784658,0.9510226049515608,CXCR4,CXCR4,1.8302016,0.8888888888888888,CD4 T,B,1.8543336,0.0
LGALS1,LGALS1,2.5368135,1.0,ITGB1,ITGB1,1.1716847,0.9641434262948207,cDC1,Mono-NC,1.8542491,0.0
VIM,VIM,3.1864388,0.9949974987493747,CD44,CD44,0.5204747,0.42153146322971946,Mono-C,NK-CD16+,1.8534567,0.0
HLA-C,HLA-C,3.4450352,0.9984836997725549,KIR2DL1,KIR2DL1,0.26165685,0.21825396825396826,NK-CD16+,NK-CD16-,1.853346,0.0
LGALS1,LGALS1,1.8106186,0.7430555555555556,CD69,CD69,1.8960674,0.9130434782608695,NK-CD16-,CD8 T,1.853343,0.0
HLA-C,HLA-C,3.0959513,0.9955156950672646,LILRB1,LILRB1,0.61000025,0.6605504587155964,Treg,TRM,1.8529758,0.0
VCAN,VCAN,3.0229964,0.984992496248124,ITGA4,ITGA4,0.6827643,0.6373186593296648,Mono-C,Mono-C,1.8528804,0.0
HLA-A,HLA-A,3.509157,1.0,CD8A,CD8A,0.19597924,0.15575396825396826,Treg,NK-CD16-,1.8525681,0.0
HLA-B,HLA-B,3.5457726,1.0,CD8B,CD8B,0.15892488,0.10871905274488698,Treg,CD4 T,1.8523487,0.0
HLA-C,HLA-C,2.9321733,1.0,LILRA1,LILRA1,0.7722673,0.8087649402390438,cDC1,Mono-NC,1.8522203,0.0
S100A4,S100A4,3.5008178,0.9954977488744372,CCR5,CCR5,0.2034641,0.21076233183856502,Mono-C,Treg,1.8521409,0.0
S100A9,S100A9,1.8791423,0.8006672226855713,ITGB2,ITGB2,1.824111,0.9557964970809008,TRM,TRM,1.8516266,0.0
HLA-C,HLA-C,3.0959513,0.9955156950672646,LILRB1,LILRB1,0.60728467,0.6028014007003502,Treg,Mono-C,1.851618,0.0
MRC1,MRC1,1.2155122,0.6580483736447039,PTPRC,PTPRC,2.4868493,0.9964982491245623,TRM,Mono-C,1.8511808,0.0
HLA-DRA,HLA-DRA,3.2729135,1.0,CD4,CD4,0.42882094,0.37190527448869753,Mono-NC,CD4 T,1.8508672,0.0
HLA-DRA,HLA-DRA,3.2729075,1.0,CD4,CD4,0.42882094,0.37190527448869753,pDC,CD4 T,1.8508642,0.0
HLA-DPB1,HLA-DPB1,2.4139154,1.0,CD4,CD4,1.2868184,0.8985507246376812,pDC,pDC,1.8503668,0.0
CLEC2D,CLEC2D,0.93617934,0.6300227445034117,KLRB1,KLRB1,2.763546,0.9420289855072463,NK-CD16+,CD8 T,1.8498627,0.0
HLA-A,HLA-A,3.4379513,0.9992418498862775,KIR2DL1,KIR2DL1,0.26165685,0.21825396825396826,NK-CD16+,NK-CD16-,1.849804,0.0
HMGB1,HMGB1,2.0671055,0.9593253968253969,CXCR4,CXCR4,1.6324781,0.8589881593110872,NK-CD16-,CD4 T,1.8497918,0.0
CD14,CD14,2.5278792,0.9716430358632193,ITGB1,ITGB1,1.1716847,0.9641434262948207,TRM,Mono-NC,1.849782,0.0
HLA-A,HLA-A,3.509157,1.0,CD8A,CD8A,0.18907213,0.13616792249730894,Treg,CD4 T,1.8491145,0.0
HLA-B,HLA-B,2.9193451,0.9959595959595959,LILRB2,LILRB2,0.7782826,0.7247706422018348,B,TRM,1.8488139,0.0
HLA-B,HLA-B,3.50164,0.9984836997725549,CD8A,CD8A,0.19597924,0.15575396825396826,NK-CD16+,NK-CD16-,1.8488097,0.0
VCAN,VCAN,3.0229964,0.984992496248124,CD44,CD44,0.6742859,0.7068965517241379,Mono-C,cDC1,1.8486412,0.0
HMGB1,HMGB1,1.9027492,0.9282511210762332,CXCR4,CXCR4,1.7941195,0.782608695652174,Treg,CD8 T,1.8484343,0.001
VCAN,VCAN,3.0229964,0.984992496248124,CD44,CD44,0.6737844,0.4662698412698413,Mono-C,NK-CD16-,1.8483903,0.0
HLA-C,HLA-C,2.4563668,0.987489574645538,CD8B,CD8B,1.2403442,0.7151865475564898,TRM,γδ T,1.8483555,0.0
HLA-B,HLA-B,3.3473277,0.9978980557015239,CD8A,CD8A,0.34888548,0.23426838514025777,γδ T,NK-CD16+,1.8481066,0.0
HLA-DRB1,HLA-DRB1,2.726456,0.9880478087649402,CD4,CD4,0.96974754,0.7085201793721974,Mono-NC,Treg,1.8481017,0.0
HLA-B,HLA-B,3.5457726,1.0,KIR3DL1,KIR3DL1,0.14915946,0.1281273692191054,Treg,NK-CD16+,1.847466,0.0
TNFSF13B,TNFSF13B,1.0400968,0.6811594202898551,HLA-DPB1,HLA-DPB1,2.6535866,0.9858585858585859,CD8 T,B,1.8468417,0.0
HLA-DRB1,HLA-DRB1,2.726456,0.9880478087649402,CD4,CD4,0.9666046,0.9222941720629048,Mono-NC,cDC2,1.8465302,0.0
HLA-B,HLA-B,3.343583,1.0,CD8A,CD8A,0.34888548,0.23426838514025777,cDC1,NK-CD16+,1.8462343,0.005
HLA-B,HLA-B,3.5457726,1.0,LILRB1,LILRB1,0.14652766,0.133434420015163,Treg,NK-CD16+,1.8461502,0.0
HLA-B,HLA-B,3.2722018,0.9994997498749375,LILRA1,LILRA1,0.41962293,0.48924462231115556,Mono-C,Mono-C,1.8459123,0.0
VCAN,VCAN,3.0229964,0.984992496248124,TLR2,TLR2,0.6687449,0.7247706422018348,Mono-C,TRM,1.8458707,0.0
HLA-B,HLA-B,2.9193451,0.9959595959595959,LILRA1,LILRA1,0.7722673,0.8087649402390438,B,Mono-NC,1.8458062,0.0
HLA-C,HLA-C,3.2716193,0.9963215974776668,LILRA1,LILRA1,0.41962293,0.48924462231115556,γδ T,Mono-C,1.8456211,0.0
HLA-B,HLA-B,3.50164,0.9984836997725549,CD8A,CD8A,0.18907213,0.13616792249730894,NK-CD16+,CD4 T,1.8453561,0.0
APP,APP,1.8203402,0.9710144927536232,CD74,CD74,1.8699402,0.9192825112107623,pDC,Treg,1.8451402,0.0
HLA-DQA1,HLA-DQA1,3.261343,1.0,CD4,CD4,0.42882094,0.37190527448869753,cDC1,CD4 T,1.8450819,0.0
CCL5,CCL5,3.508343,0.9926431949553337,CCR1,CCR1,0.18178046,0.26693227091633465,γδ T,Mono-NC,1.8450618,0.0
HLA-C,HLA-C,3.4450352,0.9984836997725549,KIR2DL1,KIR2DL1,0.24381803,0.2047005307050796,NK-CD16+,NK-CD16+,1.8444266,0.0
HLA-B,HLA-B,3.2722018,0.9994997498749375,KIR2DL3,KIR2DL3,0.41594532,0.3194444444444444,Mono-C,NK-CD16-,1.8440735,0.0
