ligand,ligand_complex,ligand_means,ligand_props,receptor,receptor_complex,receptor_means,receptor_props,source,target,lr_means,cellphone_pvals
HLA-B,HLA-B,3.4639976,1.0,CD3D,CD3D,2.6597946,1.0,Treg,Treg,3.061896,0.0
B2M,B2M,4.23305,1.0,KLRD1,KLRD1,1.8809955,0.8513931888544891,Mono-C,NK-CD16-,3.0570226,0.0
HLA-B,HLA-B,3.426832,0.9948979591836735,CD3D,CD3D,2.6597946,1.0,γδ T,Treg,3.0433133,0.0
HLA-B,HLA-B,3.4011884,1.0,CD3D,CD3D,2.6597946,1.0,CD8 T,Treg,3.0304914,0.0
B2M,B2M,5.1716204,1.0,KLRD1,KLRD1,0.88571304,0.4846938775510204,Treg,γδ T,3.0286667,0.0
S100A8,S100A8,4.1858444,0.9967845659163987,ITGB2,ITGB2,1.8520461,0.941908713692946,Mono-C,NK-CD16+,3.0189452,0.0
B2M,B2M,5.1494274,1.0,KLRD1,KLRD1,0.88571304,0.4846938775510204,NK-CD16+,γδ T,3.0175703,0.0
S100A8,S100A8,4.1858444,0.9967845659163987,CD69,CD69,1.8365906,0.82,Mono-C,CD8 T,3.0112176,0.0
B2M,B2M,4.117801,0.9774436090225563,KLRD1,KLRD1,1.8809955,0.8513931888544891,cDC2,NK-CD16-,2.9993982,0.0
S100A8,S100A8,4.1858444,0.9967845659163987,CD68,CD68,1.8073629,0.947136563876652,Mono-C,TRM,2.9966037,0.0
HLA-B,HLA-B,3.4723597,1.0,KLRD1,KLRD1,2.4969904,0.970954356846473,NK-CD16+,NK-CD16+,2.984675,0.0
HLA-B,HLA-B,3.4723597,1.0,CD3D,CD3D,2.4910896,0.9285714285714286,NK-CD16+,γδ T,2.9817247,0.0
HLA-B,HLA-B,3.4639976,1.0,KLRD1,KLRD1,2.4969904,0.970954356846473,Treg,NK-CD16+,2.980494,0.0
HLA-B,HLA-B,3.4639976,1.0,CD3D,CD3D,2.4910896,0.9285714285714286,Treg,γδ T,2.9775436,0.0
S100A9,S100A9,4.890816,1.0,ITGB2,ITGB2,1.0578327,0.7037037037037037,Mono-C,Treg,2.9743245,0.0
S100A8,S100A8,4.1858444,0.9967845659163987,ITGB2,ITGB2,1.7561089,0.933920704845815,Mono-C,TRM,2.9709766,0.0
HLA-B,HLA-B,3.426832,0.9948979591836735,KLRD1,KLRD1,2.4969904,0.970954356846473,γδ T,NK-CD16+,2.9619112,0.0
B2M,B2M,5.0368896,1.0,KLRD1,KLRD1,0.88571304,0.4846938775510204,γδ T,γδ T,2.9613013,0.0
HLA-B,HLA-B,3.426832,0.9948979591836735,CD3D,CD3D,2.4910896,0.9285714285714286,γδ T,γδ T,2.9589608,0.0
HLA-B,HLA-B,3.2511985,0.9891640866873065,CD3D,CD3D,2.6597946,1.0,NK-CD16-,Treg,2.9554965,0.0
HLA-B,HLA-B,3.4011884,1.0,KLRD1,KLRD1,2.4969904,0.970954356846473,CD8 T,NK-CD16+,2.9490895,0.0
B2M,B2M,4.791028,1.0,CD1C,CD1C,1.1023264,0.631578947368421,CD8 T,cDC2,2.9466772,0.0
HLA-B,HLA-B,3.4011884,1.0,CD3D,CD3D,2.4910896,0.9285714285714286,CD8 T,γδ T,2.9461389,0.0
S100A8,S100A8,4.1858444,0.9967845659163987,ITGB2,ITGB2,1.7057548,0.8458646616541353,Mono-C,cDC2,2.9457996,0.0
B2M,B2M,4.7613416,0.9971988795518207,CD1C,CD1C,1.1023264,0.631578947368421,CD4 T,cDC2,2.931834,0.0
